overall_accuracy,pixel_accuracy,pixel_accuracy_fg,frequency_weighted_iou,frequency_weighted_iou_fg,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.98974853515625,0.98974853515625,0.9595030798389007,0.9809365811254819,0.9170194116025527,0.8305853355118359,0.8303111369320014,0.9484614816092214,0.9935561785133993,0.9978174574111233,0.9957200991627294,0.9967676749440368,0.9877266449954484,0.6170546105639969,0.7081941947084328,0.8274309723889307,0.7631833909537404,0.646981029760187,0.9193351959309384,0.9676762598969436,0.9484614816092214,0.9579725290631708,0.949842676444522,0.9553662000405724,0.9580095210969567,0.9971202303815653,0.9771736874370465,0.8941097045912955,A_Drvo0000_0000-0
0.9832080078125,0.9832080078125,0.9367526477622139,0.9694049486151546,0.8827334053087025,0.6016969735159027,0.5714319919002929,0.9652445474235616,0.9951000369629703,0.9981082391413874,0.9969804010938921,0.9975440012801343,0.991192062520311,0.0,0.0,0.0,0.0,0.0,0.9018872660527416,0.9321583188753572,0.9652445474235616,0.9484129602245285,0.9364944651728107,0.9032036544949663,0.955043409629042,0.9433097383766225,0.949140311194979,0.777801510528068,A_Drvo0000_0000-1
0.984814453125,0.984814453125,0.9415187155092766,0.9719473439401134,0.8849537600988171,0.7714711549672305,0.7826460868239566,0.9515824491997821,0.9930931321933919,0.9977335990143433,0.9953384763858621,0.9965345985118809,0.9905302630832414,0.4843390550344986,0.7379347533027572,0.5849540500106736,0.6525989508328658,0.5279470150331653,0.8859636272314403,0.9277871529071403,0.9515824491997821,0.9395341610960716,0.9486097732853369,0.9441107826357525,0.9617079278536756,0.9809874866621368,0.971252040798995,0.8713814721533675,A_Drvo0000_0000-2
0.99460693359375,0.99460693359375,0.9631385267884988,0.9896763032050266,0.9297167290820025,0.8701393071027669,0.8879119813018824,0.9705589924878427,0.9976541388285611,0.998857468504307,0.9987939175825237,0.9988256919825483,0.9989286989143968,0.7374368123698859,0.9386828160484126,0.7747578881599259,0.8488790004638634,0.7582730659165768,0.9006612332769446,0.9259591062394555,0.9705589924878427,0.9477346277817379,0.9449377772128469,0.97231987566147,0.9913597947479589,0.980629991789203,0.9859657022277568,0.9605251007762236,A_Drvo0000_0000-3
0.9864892578125,0.9864892578125,0.9466109225457777,0.974826208729805,0.8854376508355868,0.8393977544576713,0.8385882509842256,0.9396457808074177,0.9928235759146204,0.998286552083517,0.9945183060421814,0.9963988662760942,0.9815017888976545,0.728807057920968,0.7390120575651353,0.9814049586776606,0.8431329043219523,0.6942606834494496,0.8813499941609223,0.9342369943985365,0.9396457808074177,0.9369335815763167,0.9481265239515858,0.9080362112911232,0.9542781489577852,0.9493383974516021,0.9518018640002377,0.8733775455516419,A_Drvo0000_0000-4
0.99040771484375,0.99040771484375,0.9478825786275047,0.9817737474882162,0.8994509390970176,0.8895991296132816,0.9189210988439567,0.9570681059700838,0.9964665427562687,0.9984628891351589,0.9979975083940646,0.9982301444738078,0.9992942722659286,0.8734232274901942,0.9217351388569905,0.943387361991991,0.9324355699523069,0.8938703985407753,0.8746517057007273,0.9103699639441883,0.9570681059700838,0.9331351557135804,0.9485530574496626,0.9207224556489235,0.9762700327949974,0.9417997313833728,0.9587251431283443,0.914339840541432,A_Drvo0000_0000-5
0.9936962890625,0.9936962890625,0.9647323406140321,0.9883625822623338,0.9334082716375467,0.8636417749852631,0.8841629782795223,0.9444803655329931,0.9975544692856713,0.9990106659900037,0.9985409197904849,0.9987757376072546,0.9975268816704195,0.7142480905978216,0.7280536912751482,0.9741379310344478,0.8333077277125803,0.7589190722246407,0.9031739488870533,0.9538133379766631,0.9444803655329931,0.9491239088971718,0.9486157551954773,0.9735032854709145,0.9949940924071856,0.9782947632294917,0.9865737671566969,0.9449541074184489,A_Drvo0000_0000-6
0.98885009765625,0.98885009765625,0.9246216999356085,0.9791790009597516,0.8559166164033986,0.562402353955434,0.912022641633104,0.9410218105766329,0.9961992270836971,0.9984734395159494,0.9977188361340799,0.9980959951469044,0.9995982680390861,0.8081180811808074,0.896983989077815,0.8907925551583823,0.8938775509704033,0.8081152655778561,0.8790889806854949,0.9303479647899777,0.9410218105766329,0.9356544471010891,0.927952659321456,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-0
0.9937353515625,0.9937353515625,0.9616911168124904,0.9879140061940829,0.9195435285671576,0.9157482203267008,0.9455250633254343,0.9598361442698469,0.9964797330852955,0.9987240197776931,0.9977499814558908,0.9982367629602286,0.9995821144506175,0.8986428571428507,0.9288984051978667,0.9650226279051856,0.9466160038625802,0.8720051932280851,0.9282287765776333,0.9657393096342061,0.9598361442698469,0.9627786783442963,0.9723981691691553,0.9203730272596183,0.944771723122169,0.9727065959059156,0.9585356742121729,0.9921718275790624,A_Drvo0003_0003-1
0.985810546875,0.985810546875,0.9074136827440792,0.9741737106001017,0.8273188869047392,0.5435867309652367,0.8979764659264052,0.8919436080704592,0.996055978218243,0.998556593335617,0.9974921594919235,0.9980240925482057,0.9979587376019693,0.7800623936471887,0.8219444167745751,0.9386838063818843,0.8764438779076756,0.7849345552525071,0.8506977992485215,0.9484440454817445,0.8919436080704592,0.9193265367773426,0.9089948425267086,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-2
