overall_accuracy,pixel_accuracy,pixel_accuracy_fg,frequency_weighted_iou,frequency_weighted_iou_fg,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.981328125,0.981328125,0.923936863302535,0.9668881666650473,0.8638704616227257,0.7522207678976477,0.7653591110395973,0.9018747998324729,0.9872276462002753,0.9944879698917799,0.9926592684409932,0.9935727776716935,0.9856681787199,0.4618881118881038,0.5252485089463116,0.7929171668667229,0.6319062424777582,0.4610239619422844,0.8495312354961457,0.9360505254544965,0.9018747998324729,0.9186449183941805,0.9422298205043699,0.9452429563086936,0.9634978772995881,0.9803498073095288,0.9718507944670971,0.8928235506721378,A_Drvo0000_0000-0
0.97767578125,0.97767578125,0.9210582507687052,0.9593920816788206,0.8590340410650821,0.7063537141366609,0.6777092998878066,0.9497137292432698,0.9891447389133401,0.9946246090336955,0.994460903474121,0.9945427494672673,0.987848955118413,0.3814402810304338,0.48565039135294497,0.6399803536345462,0.5522356430956505,0.4332682014642234,0.8715965298858177,0.9137669219088221,0.9497137292432698,0.9313936160078464,0.9118401654299877,0.8660243314937315,0.9750094401153377,0.8856839938881759,0.9282026143291973,0.6880195327692082,A_Drvo0000_0000-1
0.97515380859375,0.97515380859375,0.9058231577895972,0.9566159315941052,0.838466894509087,0.7232261063683861,0.751668897771676,0.8882395252652381,0.985334768204933,0.9932209672959526,0.9920062153648185,0.9926132196296578,0.9900266922654904,0.4186954823590624,0.5172081055001525,0.6873263517845547,0.5902541983542168,0.4544511658621159,0.8144270403957113,0.9074125103334231,0.8882395252652381,0.8977236584533432,0.9301746285708189,0.936555796350385,0.9703231264846541,0.9641736993565462,0.967238638893849,0.8703808988820931,A_Drvo0000_0000-2
0.99129638671875,0.99129638671875,0.9459864030437223,0.9834912042589387,0.9082920268692082,0.8601071188383407,0.8797938684636452,0.9174215642951784,0.9934967235611498,0.9961511575538711,0.9973250419777535,0.9967377540872462,0.9975485616673407,0.7634822804314133,0.8109656301145441,0.9287722586691368,0.8658802970231616,0.731925256689971,0.8557370292132472,0.9271519481969358,0.9174215642951784,0.9222610916263804,0.9431482819017081,0.9611020468703614,0.9933315448587706,0.9673434350974063,0.980165257952917,0.9643080667992562,A_Drvo0000_0000-3
0.981015625,0.981015625,0.9303392719273966,0.9650693422289718,0.857027774277918,0.8027567556666758,0.8237203169727936,0.9045973791514897,0.9868222803616059,0.9955254832419181,0.9912187310274433,0.9933674391172336,0.976743756439715,0.6727980191015092,0.6809881847475711,0.9824380165289003,0.8043983928465288,0.6874158591687619,0.8299160431777919,0.9095233624385789,0.9045973791514897,0.9070536828463771,0.9271047349018801,0.9055562047207264,0.9513856919252343,0.9494915461896566,0.9504376752884099,0.8566403568477389,A_Drvo0000_0000-4
0.98229736328125,0.98229736328125,0.9053568262054068,0.9680135958514835,0.8357871762888598,0.7800606268775487,0.8468506718659806,0.8784145688269916,0.9916130787849273,0.9955483342200235,0.9960295425054735,0.9957888801775843,0.998929220896336,0.663184079601979,0.6928274428274308,0.9393939393939174,0.7974872868192076,0.7198020945550488,0.7758934420263456,0.8692461369103403,0.8784145688269916,0.8738063034870281,0.9179857130030538,0.9011043590043213,0.9770956091997689,0.9205491717654053,0.9479798988297268,0.9027642080398394,A_Drvo0000_0000-5
0.98725830078125,0.98725830078125,0.9295498688111221,0.977123456232513,0.8829961401425561,0.7909297431695231,0.8467558124792361,0.8829690934954055,0.992867583407836,0.9959316841802582,0.9969108536189175,0.996421028295512,0.99702627160104,0.6018801923917665,0.6059872331058638,0.9888649425287,0.7514671761504864,0.671598297303094,0.8176266315411296,0.9170024174053143,0.8829690934954055,0.899664009436805,0.9325313844707538,0.9532824055756735,0.9953603660861797,0.9575372198954452,0.9760825191541168,0.9361377556638607,A_Drvo0000_0000-6
0.98295654296875,0.98295654296875,0.8990864455891823,0.9684620060824045,0.8097927354072249,0.5323881827094532,0.899093781983009,0.9262922019719123,0.9903712598708417,0.9957880328945169,0.994537432204143,0.9951623395982406,0.9989727097628452,0.7662745098039173,0.8938700823421717,0.8429680759275185,0.8676731793461298,0.775182337281648,0.8308900383244423,0.8897147448774583,0.9262922019719123,0.9076351073919052,0.9220990086673793,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-0
0.98903076171875,0.98903076171875,0.9463851062430103,0.9790317311534564,0.8826335248200282,0.8774344781960951,0.9516168587868702,0.9407943162543575,0.9911088839965385,0.9966983158381704,0.9943735800020327,0.9955345907125024,0.9977672341113079,0.8836438046852887,0.9168985210133188,0.9605737516299688,0.9382281325591229,0.8834804886521964,0.8829253641687914,0.9348704086500209,0.9407943162543575,0.9378230076702808,0.9713700877587405,0.8657342657342052,0.9177168272793982,0.9385898407884049,0.9280359819589322,0.9999999999496738,A_Drvo0003_0003-1
0.9821337890625,0.9821337890625,0.8986595880869008,0.9670914779857523,0.8110613840806375,0.5354985562813028,0.8914579901491892,0.8928440780032053,0.9903409170262982,0.9957227511444375,0.9945719559472845,0.9951470207990044,0.9974830758048775,0.7801335477896342,0.8450005279273528,0.910414652181327,0.8764887878371497,0.7681744802924024,0.8263621210542743,0.9173412744304356,0.8928440780032053,0.9049269161710403,0.9061994901551651,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-2
0.98302978515625,0.98302978515625,0.8423102253529193,0.9695290206277783,0.7178288639376441,0.4502962277372828,0.8402734024589168,0.9399788686605944,0.9929895601647384,0.9968191141593484,0.9961460137665239,0.996482450247089,0.9985832606300237,0.5718835304822514,0.9030172413792974,0.6093068347067319,0.7276410998071596,0.6086189349515662,0.779005152729597,0.8197831017862177,0.9399788686605944,0.8757761623006768,0.9122012724251843,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-3
0.98615966796875,0.98615966796875,0.9057240635694529,0.9741777649353539,0.8212146319676734,0.5435545200435355,0.9181371491792002,0.9422562561829007,0.9919620041764988,0.9964184787945572,0.9955115033057352,0.9959647845158459,0.9986847873239487,0.794283958205281,0.9348234953703636,0.8408484611881004,0.8853492275046847,0.8206750700524402,0.8363796019253258,0.8815645139174522,0.9422562561829007,0.9109005578177578,0.9337363774851604,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-4
