epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
17,2026-05-07 14:12:17,79.2,0.136988,0.190307,9.31e-05,0.584998,0.789468,0.983458,0.934291,0.993395,0.693336,0.896714,0.164944,0.996686,0.811042,0.945299,0.180385,0.996333,0.778672,0.957267,0.17414,0.99704,0.86294,0.934291,0.189106,0.997631,0.658224,0.950436,0.759744,1
18,2026-05-07 14:13:41,79.1,0.131612,0.192935,9.23e-05,0.580944,0.751582,0.983267,0.932232,0.993341,0.687762,0.896512,0.158558,0.996658,0.807006,0.94521,0.172482,0.995417,0.785663,0.959197,0.193144,0.997904,0.845675,0.932232,0.176666,0.997736,0.661759,0.949227,0.643761,0
19,2026-05-07 14:15:00,79.3,0.130609,0.187656,9.14e-05,0.590955,0.777014,0.984311,0.946962,0.994129,0.694672,0.902176,0.176019,0.997055,0.811544,0.948325,0.193716,0.99778,0.793545,0.950291,0.198711,0.996331,0.845938,0.946962,0.197085,0.997637,0.670352,0.951483,0.709208,1
20,2026-05-07 14:16:24,79.2,0.132703,0.185506,9.05e-05,0.592684,0.798056,0.985301,0.953415,0.994758,0.692567,0.908045,0.17744,0.997372,0.809306,0.951545,0.192323,0.997722,0.813083,0.950301,0.204061,0.997021,0.822722,0.953415,0.192391,0.997592,0.668305,0.952723,0.773139,1
21,2026-05-07 14:17:49,79.1,0.127711,0.188162,8.96e-05,0.587105,0.827143,0.985348,0.954505,0.994291,0.69147,0.907798,0.162045,0.997137,0.803475,0.951467,0.178154,0.997048,0.828779,0.949125,0.187784,0.997226,0.80276,0.954505,0.181003,0.997831,0.673611,0.953264,0.854553,0
22,2026-05-07 14:19:08,79.1,0.128319,0.190914,8.86e-05,0.584369,0.766439,0.982783,0.956134,0.991813,0.695786,0.893015,0.164305,0.995889,0.810595,0.943268,0.182857,0.999007,0.801247,0.93148,0.206059,0.992791,0.838035,0.956134,0.186179,0.996013,0.666605,0.9485,0.684213,0
23,2026-05-07 14:20:27,79.1,0.128019,0.185763,8.76e-05,0.590716,0.808515,0.984488,0.94208,0.993911,0.697396,0.902249,0.172502,0.996945,0.812193,0.948325,0.188454,0.996476,0.801121,0.955293,0.198761,0.997415,0.838636,0.94208,0.192986,0.997878,0.67299,0.95247,0.800085,0
24,2026-05-07 14:21:46,79.3,0.129106,0.198239,8.66e-05,0.577426,0.692229,0.981948,0.92703,0.994006,0.680742,0.890079,0.161458,0.996993,0.798436,0.9415,0.181557,0.997519,0.753635,0.957379,0.185003,0.996468,0.867023,0.92703,0.193891,0.99745,0.645226,0.944134,0.487327,0
25,2026-05-07 14:23:05,79.2,0.124346,0.182163,8.55e-05,0.598127,0.835235,0.985714,0.95678,0.994324,0.713546,0.910478,0.170357,0.997153,0.825437,0.952932,0.186974,0.997632,0.83724,0.949616,0.213479,0.996676,0.827117,0.95678,0.189535,0.997771,0.688833,0.954484,0.862389,1
26,2026-05-07 14:24:30,79.3,0.119126,0.185775,8.44e-05,0.595576,0.725577,0.984827,0.955565,0.994284,0.703965,0.904914,0.177849,0.997133,0.818614,0.949843,0.195735,0.998745,0.811442,0.944891,0.196197,0.995527,0.842033,0.955565,0.198889,0.997405,0.678973,0.951787,0.545972,0
