epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
17,2026-04-22 17:35:57,25.7,0.169713,0.196649,5.59e-05,0.586534,0.837622,0.981583,0.912943,0.985731,0.79845,0.868103,0.093048,0.992805,0.886405,0.929153,0.110516,0.992333,0.849428,0.946566,0.143025,0.993284,0.932183,0.912943,0.097286,0.994194,0.768125,0.949733,0.795007,0
18,2026-04-22 17:36:23,25.8,0.16993,0.209712,5.54e-05,0.580651,0.842138,0.981391,0.947854,0.985189,0.793334,0.869858,0.078763,0.992529,0.883123,0.930168,0.095968,0.995449,0.885714,0.913445,0.120859,0.989639,0.884391,0.947854,0.083917,0.993548,0.763827,0.950641,0.811946,0
19,2026-04-22 17:36:49,25.8,0.15878,0.192538,5.49e-05,0.579505,0.837315,0.981056,0.934828,0.985379,0.78998,0.867926,0.080609,0.992625,0.881126,0.929048,0.096923,0.996194,0.833104,0.923943,0.123667,0.989095,0.9409,0.934828,0.083994,0.993444,0.75457,0.946994,0.81038,0
20,2026-04-22 17:37:14,25.8,0.164965,0.183388,5.44e-05,0.596114,0.802912,0.981878,0.926442,0.986113,0.798236,0.872106,0.118,0.992998,0.886267,0.931468,0.135648,0.99449,0.84814,0.937102,0.143113,0.991521,0.93307,0.926442,0.130666,0.994065,0.763979,0.948922,0.695834,1
21,2026-04-22 17:37:41,25.9,0.167095,0.188993,5.38e-05,0.590305,0.754521,0.981842,0.929385,0.986257,0.799982,0.87175,0.099183,0.993071,0.887315,0.931255,0.11925,0.994795,0.856752,0.933643,0.12185,0.991366,0.924521,0.929385,0.122471,0.993875,0.76657,0.947817,0.549177,0
22,2026-04-22 17:38:07,25.9,0.15819,0.180801,5.32e-05,0.5933,0.833337,0.982339,0.921512,0.98665,0.800886,0.873988,0.105025,0.993271,0.887953,0.932538,0.125882,0.993589,0.852473,0.944416,0.142565,0.992963,0.931443,0.921512,0.11695,0.994558,0.767715,0.950252,0.782044,0
23,2026-04-22 17:38:32,25.8,0.165554,0.19189,5.26e-05,0.579249,0.847786,0.982669,0.936014,0.98658,0.805353,0.87694,0.055455,0.993236,0.890722,0.9342,0.069142,0.994664,0.870637,0.932869,0.085594,0.991821,0.916338,0.936014,0.062445,0.994232,0.774172,0.952173,0.817013,0
24,2026-04-22 17:38:58,25.7,0.150524,0.180541,5.20e-05,0.586922,0.848938,0.982571,0.925963,0.986732,0.79794,0.876297,0.086528,0.993313,0.88619,0.933844,0.107652,0.994379,0.842751,0.942412,0.146039,0.992258,0.939346,0.925963,0.089797,0.994513,0.767178,0.950826,0.828811,0
25,2026-04-22 17:39:24,25.9,0.16569,0.184897,5.14e-05,0.594033,0.716408,0.981853,0.936049,0.986372,0.795837,0.872565,0.113696,0.993129,0.884652,0.931709,0.132623,0.995135,0.874135,0.927835,0.135483,0.991147,0.899605,0.936049,0.13146,0.993969,0.767224,0.948936,0.433065,0
26,2026-04-22 17:39:50,25.8,0.156571,0.176301,5.07e-05,0.594988,0.837497,0.982661,0.921515,0.986562,0.806007,0.875859,0.103098,0.993227,0.89114,0.933641,0.123951,0.992318,0.878078,0.946573,0.149535,0.994147,0.908902,0.921515,0.109285,0.994705,0.779657,0.953316,0.779517,0
27,2026-04-22 17:40:16,25.9,0.154038,0.167178,5.00e-05,0.601079,0.840585,0.983204,0.940075,0.987156,0.807378,0.881861,0.113999,0.993527,0.891958,0.937055,0.132469,0.994668,0.887435,0.93445,0.137101,0.992401,0.900633,0.940075,0.132131,0.994505,0.78017,0.953572,0.788013,1
28,2026-04-22 17:40:42,25.8,0.135664,0.18538,4.93e-05,0.594389,0.706112,0.982187,0.912423,0.986719,0.810932,0.87106,0.101176,0.993307,0.894245,0.930841,0.119607,0.992764,0.864124,0.950656,0.123157,0.993861,0.930767,0.912423,0.127406,0.99479,0.780327,0.948174,0.389835,0
29,2026-04-22 17:41:08,25.7,0.155952,0.165343,4.86e-05,0.604002,0.842467,0.983516,0.931213,0.987225,0.814001,0.882368,0.115637,0.993563,0.896128,0.937314,0.132683,0.993896,0.877484,0.943917,0.139663,0.99324,0.919412,0.931213,0.129444,0.994844,0.783666,0.954704,0.789031,1
30,2026-04-22 17:41:34,25.8,0.158197,0.167071,4.78e-05,0.601244,0.838581,0.983219,0.939377,0.986904,0.808426,0.881508,0.113798,0.993399,0.892689,0.936823,0.131166,0.995615,0.860975,0.934777,0.134301,0.991208,0.931191,0.939377,0.133237,0.994432,0.77504,0.953095,0.787609,0
31,2026-04-22 17:42:00,25.7,0.148304,0.166157,4.71e-05,0.59796,0.826296,0.983144,0.936405,0.987304,0.799928,0.880765,0.113188,0.993603,0.886816,0.936399,0.132138,0.994121,0.88588,0.936781,0.141555,0.993096,0.892064,0.936405,0.126826,0.994875,0.770738,0.953005,0.755145,0
