epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
17,2026-04-27 16:33:10,28.1,0.173475,0.298304,9.31e-05,0.513145,0.754488,0.971671,0.929329,0.977773,0.653408,0.814165,0.071861,0.988748,0.787937,0.897072,0.087923,0.991734,0.84587,0.867617,0.106584,0.985795,0.743701,0.929329,0.086092,0.968341,0.645101,0.913262,0.705101,0
18,2026-04-27 16:33:38,28.1,0.170006,0.198106,9.23e-05,0.585958,0.768231,0.983085,0.93567,0.987108,0.799279,0.879248,0.079348,0.993503,0.886176,0.935432,0.097688,0.994535,0.869862,0.935502,0.099187,0.992479,0.908351,0.93567,0.103747,0.994686,0.770335,0.95109,0.583269,1
19,2026-04-27 16:34:08,28.2,0.174639,0.22643,9.14e-05,0.565856,0.773044,0.978088,0.947481,0.981887,0.781081,0.848619,0.067869,0.990846,0.874503,0.917694,0.081202,0.99567,0.880781,0.890448,0.106642,0.986084,0.875077,0.947481,0.084354,0.978707,0.7555,0.930637,0.632996,0
20,2026-04-27 16:34:36,28.2,0.159032,0.245625,9.05e-05,0.534059,0.625592,0.97397,0.948687,0.98002,0.705768,0.821431,0.074979,0.989895,0.823689,0.901372,0.094155,0.994892,0.897613,0.859261,0.084542,0.984961,0.767856,0.948687,0.109027,0.973127,0.679283,0.915601,0.281893,0
21,2026-04-27 16:35:04,28.1,0.152608,0.297577,8.96e-05,0.46354,0.5018,0.969698,0.915119,0.985457,0.520175,0.862614,0.007831,0.992666,0.644142,0.925931,0.014638,0.994316,0.76377,0.937765,0.008022,0.991033,0.643624,0.915119,0.097392,0.989139,0.536388,0.940764,0.028248,0
22,2026-04-27 16:35:32,28.1,0.168189,0.242358,8.86e-05,0.544473,0.695564,0.97773,0.904899,0.983824,0.714861,0.857634,0.060923,0.991833,0.830462,0.923056,0.071247,0.993373,0.756771,0.942588,0.070256,0.990306,0.932073,0.904899,0.077982,0.983181,0.651868,0.939039,0.495783,0
23,2026-04-27 16:36:00,28.1,0.155074,0.226066,8.76e-05,0.561787,0.809153,0.980073,0.925877,0.983974,0.74217,0.870438,0.072752,0.991911,0.849685,0.930435,0.083971,0.990954,0.855822,0.935806,0.114377,0.992883,0.850086,0.925877,0.083316,0.986507,0.718223,0.945115,0.764121,0
24,2026-04-27 16:36:29,28.3,0.144087,0.314233,8.66e-05,0.529653,0.591208,0.97426,0.921494,0.979566,0.688963,0.853805,0.04619,0.989659,0.812825,0.920839,0.062351,0.995265,0.736894,0.920921,0.050137,0.984134,0.917425,0.921494,0.083038,0.974215,0.651411,0.93279,0.189424,0
25,2026-04-27 16:36:57,28.2,0.144309,0.195591,8.55e-05,0.581857,0.82774,0.982478,0.9385,0.986759,0.800652,0.875238,0.069679,0.993326,0.887183,0.933178,0.086585,0.995675,0.8612,0.928417,0.094342,0.990996,0.91994,0.9385,0.089593,0.989808,0.764166,0.944245,0.774809,0
26,2026-04-27 16:37:25,28.2,0.147351,0.218744,8.44e-05,0.56727,0.672171,0.980868,0.931746,0.985207,0.787051,0.870633,0.044128,0.992537,0.878624,0.930569,0.060574,0.993326,0.874431,0.929961,0.056792,0.991757,0.888588,0.931746,0.065277,0.985705,0.758433,0.945755,0.312324,0
27,2026-04-27 16:37:53,28.2,0.149787,0.231624,8.32e-05,0.56953,0.74774,0.97871,0.903916,0.982089,0.785295,0.852251,0.071044,0.990946,0.877733,0.919881,0.081863,0.989125,0.858488,0.937199,0.083809,0.992793,0.902867,0.903916,0.080068,0.97669,0.743651,0.934372,0.565198,0
28,2026-04-27 16:38:21,27.9,0.140813,0.224437,8.21e-05,0.554426,0.805139,0.977564,0.896487,0.98194,0.738477,0.842589,0.082211,0.990871,0.845929,0.913955,0.097104,0.986514,0.890034,0.93291,0.123463,0.995295,0.813565,0.896487,0.092974,0.975302,0.730196,0.930818,0.754402,0
29,2026-04-27 16:38:48,27.4,0.146564,0.198558,8.08e-05,0.579939,0.755671,0.982098,0.933039,0.98625,0.783341,0.872569,0.083906,0.993069,0.875876,0.931636,0.097567,0.992743,0.894448,0.930856,0.118428,0.993405,0.863207,0.933039,0.091641,0.987934,0.766625,0.946018,0.55437,0
30,2026-04-27 16:39:16,27.3,0.136258,0.183936,7.96e-05,0.586863,0.875158,0.983927,0.9451,0.987917,0.79934,0.886326,0.074923,0.993913,0.886069,0.939447,0.085677,0.994361,0.898494,0.934194,0.116179,0.993474,0.879648,0.9451,0.084179,0.992814,0.775758,0.953134,0.89658,1
31,2026-04-27 16:39:44,27.3,0.143997,0.178916,7.83e-05,0.590768,0.84559,0.984279,0.945795,0.988302,0.808976,0.887563,0.075765,0.994108,0.891889,0.940122,0.085318,0.996022,0.874153,0.934968,0.11704,0.992209,0.916362,0.945795,0.085072,0.994126,0.783739,0.954721,0.798311,1
32,2026-04-27 16:40:13,27.2,0.13607,0.222473,7.70e-05,0.572067,0.822433,0.978915,0.948146,0.983414,0.772081,0.855379,0.088741,0.991619,0.868479,0.921638,0.103783,0.996282,0.877597,0.898004,0.100624,0.987022,0.86834,0.948146,0.107919,0.982209,0.739402,0.93491,0.792986,0
33,2026-04-27 16:40:40,27.3,0.146048,0.295249,7.57e-05,0.511212,0.740319,0.952338,0.954286,0.954269,0.716445,0.731573,0.085618,0.976408,0.830467,0.841952,0.101417,0.997471,0.867432,0.759339,0.107969,0.956562,0.805792,0.954286,0.099719,0.953165,0.678025,0.882925,0.660007,0
34,2026-04-27 16:41:08,27.4,0.164926,0.182066,7.43e-05,0.598529,0.780648,0.984306,0.948983,0.988217,0.806057,0.88749,0.10204,0.994064,0.889835,0.94005,0.122336,0.993839,0.928621,0.931672,0.140035,0.994295,0.858444,0.948983,0.114029,0.995382,0.797821,0.955415,0.588707,1
35,2026-04-27 16:41:37,27.3,0.15502,0.202009,7.30e-05,0.590687,0.821594,0.982998,0.935947,0.986787,0.795139,0.87938,0.097542,0.993338,0.883487,0.93547,0.118992,0.993127,0.891764,0.93541,0.122693,0.99356,0.880689,0.935947,0.123801,0.99091,0.770848,0.950755,0.743179,0
36,2026-04-27 16:42:04,27.4,0.139569,0.199181,7.16e-05,0.576542,0.67062,0.981779,0.920131,0.986848,0.779268,0.876019,0.074339,0.993368,0.873505,0.933602,0.096946,0.993783,0.829307,0.947883,0.100966,0.99296,0.928638,0.920131,0.112603,0.98994,0.738108,0.947191,0.32656,0
37,2026-04-27 16:42:31,27.2,0.137986,0.183636,7.02e-05,0.583071,0.844691,0.983283,0.922736,0.987798,0.794305,0.879813,0.075095,0.993852,0.883403,0.935803,0.084406,0.993772,0.842146,0.949788,0.086062,0.993939,0.934984,0.922736,0.083028,0.993603,0.757324,0.950016,0.826733,0
38,2026-04-27 16:42:59,27.3,0.131709,0.191639,6.87e-05,0.579128,0.758428,0.983025,0.936275,0.98784,0.790059,0.883115,0.064211,0.993873,0.880106,0.937645,0.074712,0.995262,0.84982,0.939486,0.071484,0.992495,0.91897,0.936275,0.084127,0.993529,0.757722,0.953539,0.564024,0
