epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
27,2026-04-22 16:31:18,26.1,0.144197,0.174521,8.32e-05,0.583619,0.847227,0.9811,0.921724,0.985079,0.794059,0.866363,0.090436,0.992472,0.88232,0.928089,0.10559,0.991695,0.878166,0.935263,0.120528,0.993261,0.89308,0.921724,0.095646,0.994725,0.769789,0.953234,0.818657,0
28,2026-04-22 16:31:44,26.2,0.148648,0.171027,8.21e-05,0.582435,0.828,0.979942,0.922116,0.984236,0.793366,0.860365,0.093575,0.992043,0.882348,0.92469,0.117243,0.992859,0.857955,0.928041,0.136151,0.991243,0.914563,0.922116,0.108212,0.99327,0.763618,0.948611,0.771772,0
29,2026-04-22 16:32:10,26.1,0.152792,0.179836,8.08e-05,0.582633,0.73484,0.980564,0.918367,0.985302,0.789767,0.86314,0.094992,0.992586,0.879029,0.926227,0.114487,0.991598,0.885416,0.935147,0.106255,0.993586,0.882063,0.918367,0.141596,0.994726,0.769032,0.950134,0.485353,0
30,2026-04-22 16:32:36,25.9,0.14056,0.199999,7.96e-05,0.562845,0.853911,0.981407,0.918931,0.985885,0.789763,0.866296,0.032474,0.992882,0.879689,0.928029,0.042304,0.992949,0.849432,0.938214,0.060877,0.992826,0.919938,0.918931,0.033937,0.994836,0.760731,0.950107,0.850896,0
31,2026-04-22 16:33:02,26.1,0.136512,0.163528,7.83e-05,0.591127,0.885948,0.981614,0.929467,0.985892,0.789976,0.869132,0.114273,0.992886,0.879499,0.929643,0.133439,0.993732,0.863246,0.930552,0.148556,0.992051,0.904588,0.929467,0.122479,0.994416,0.759469,0.951207,0.947169,1
32,2026-04-22 16:33:29,26.1,0.141507,0.162026,7.70e-05,0.594803,0.825878,0.981591,0.923439,0.985826,0.807702,0.870129,0.106579,0.992852,0.891394,0.930295,0.12463,0.992451,0.88479,0.937886,0.1241,0.993262,0.903006,0.923439,0.126514,0.994643,0.780656,0.951509,0.745471,1
33,2026-04-22 16:33:56,26.1,0.144505,0.163552,7.57e-05,0.588951,0.833242,0.982353,0.933753,0.986404,0.804947,0.875485,0.086422,0.993146,0.889421,0.933347,0.101276,0.993348,0.890392,0.933601,0.111964,0.992952,0.894952,0.933753,0.094298,0.994912,0.783892,0.95473,0.761105,0
34,2026-04-22 16:34:22,26.0,0.138538,0.174172,7.43e-05,0.578669,0.853275,0.981624,0.93302,0.985935,0.787648,0.869592,0.078768,0.992908,0.878545,0.929909,0.088541,0.992991,0.89031,0.927279,0.109721,0.992833,0.873062,0.93302,0.085485,0.994589,0.766878,0.952549,0.840398,0
35,2026-04-22 16:34:49,26.6,0.128578,0.188894,7.30e-05,0.585565,0.85145,0.982071,0.934131,0.986341,0.800123,0.873443,0.083128,0.993114,0.885974,0.932107,0.100734,0.993844,0.879115,0.930754,0.112865,0.992393,0.900386,0.934131,0.091348,0.994815,0.778393,0.95396,0.821995,0
36,2026-04-22 16:35:16,26.9,0.141408,0.205229,7.16e-05,0.561942,0.716101,0.981116,0.936002,0.986074,0.774784,0.866625,0.044417,0.992978,0.868816,0.928189,0.0591,0.993255,0.900904,0.921642,0.063084,0.992709,0.849139,0.936002,0.068384,0.994691,0.753912,0.948756,0.445636,0
