epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
17,2026-04-22 15:09:09,20.5,0.153651,0.185738,9.31e-05,0.593517,0.81679,0.986684,0.938211,0.992337,0.802659,0.903251,0.074639,0.996148,0.8883,0.948906,0.083989,0.995608,0.866541,0.960446,0.090042,0.996695,0.917811,0.938211,0.079401,0.995037,0.765624,0.953617,0.731129,0
18,2026-04-22 15:09:29,20.2,0.144925,0.182081,9.23e-05,0.602283,0.811092,0.987032,0.955424,0.992149,0.810737,0.90769,0.088423,0.996053,0.893519,0.951383,0.101881,0.997949,0.869822,0.94777,0.115349,0.994172,0.923256,0.955424,0.093023,0.995497,0.779793,0.955925,0.697557,1
19,2026-04-22 15:09:51,20.3,0.155143,0.183154,9.14e-05,0.593829,0.836898,0.987372,0.951345,0.992752,0.801418,0.907913,0.072156,0.996357,0.887667,0.951528,0.084245,0.995774,0.902105,0.952032,0.115202,0.996947,0.877161,0.951345,0.073082,0.99605,0.775217,0.954883,0.780593,0
20,2026-04-22 15:10:11,20.9,0.146571,0.178246,9.05e-05,0.603,0.759167,0.987507,0.958117,0.992752,0.809598,0.909052,0.090349,0.996357,0.89249,0.95208,0.105238,0.997547,0.891116,0.946536,0.149886,0.995178,0.898365,0.958117,0.094552,0.995532,0.781333,0.955368,0.540799,1
21,2026-04-22 15:10:33,20.5,0.156727,0.195283,8.96e-05,0.590679,0.618678,0.985111,0.934023,0.992245,0.807576,0.89038,0.074081,0.996102,0.89149,0.941646,0.094259,0.997958,0.863489,0.950138,0.078481,0.99426,0.926339,0.934023,0.135028,0.995549,0.774442,0.948399,0.133193,0
22,2026-04-22 15:10:53,20.4,0.153402,0.176542,8.86e-05,0.610315,0.677544,0.98665,0.950198,0.992227,0.806721,0.90453,0.119693,0.996092,0.891532,0.949655,0.135002,0.998668,0.84824,0.949543,0.13388,0.993538,0.944009,0.950198,0.13725,0.995197,0.767629,0.952051,0.312952,1
23,2026-04-22 15:11:15,20.7,0.143676,0.172683,8.76e-05,0.605323,0.846081,0.988086,0.958591,0.993147,0.819474,0.913723,0.082771,0.996556,0.899335,0.954758,0.100506,0.997496,0.895649,0.951289,0.129199,0.995625,0.906924,0.958591,0.101362,0.996268,0.788826,0.95715,0.792266,0
24,2026-04-22 15:11:35,20.5,0.14074,0.17992,8.66e-05,0.595794,0.832068,0.986898,0.953518,0.992585,0.803443,0.905609,0.078329,0.996273,0.88874,0.950219,0.08832,0.997962,0.868159,0.947585,0.111504,0.994597,0.917526,0.953518,0.083426,0.993176,0.76739,0.951238,0.777575,0
25,2026-04-22 15:11:56,20.6,0.156535,0.167153,8.55e-05,0.609601,0.861048,0.98884,0.963339,0.993793,0.818638,0.918972,0.091194,0.996882,0.898589,0.957599,0.112025,0.997865,0.899951,0.952238,0.124364,0.995907,0.901387,0.963339,0.114677,0.99639,0.790222,0.958339,0.834584,0
26,2026-04-22 15:12:16,20.5,0.154675,0.167251,8.44e-05,0.600965,0.807002,0.987665,0.937574,0.993402,0.80103,0.908423,0.093443,0.996685,0.887377,0.951749,0.111026,0.996429,0.847159,0.966987,0.154984,0.996947,0.938064,0.937574,0.094771,0.996358,0.759839,0.952903,0.708263,0
