overall_accuracy,pixel_accuracy,pixel_accuracy_fg,frequency_weighted_iou,frequency_weighted_iou_fg,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.98097412109375,0.98097412109375,0.9295338782279081,0.9657820757268385,0.8645879518638034,0.7722746350403323,0.7940204911183342,0.9086004286664509,0.9857615133444012,0.9945349420492644,0.9911303147948919,0.992829709580328,0.9842535052736339,0.5267437658113385,0.5696697283564477,0.8748499399759642,0.6900224878206022,0.5535768078472406,0.8461856143168501,0.9249153605015651,0.9086004286664509,0.916685308030433,0.9377870762960767,0.9438945249928085,0.9690491250263507,0.973235082369877,0.971137592918218,0.8906975892116851,A_Drvo0000_0000-0
0.9793603515625,0.9793603515625,0.935834472155791,0.9608984857739884,0.8663859463790304,0.6864708399419829,0.6693626334071737,0.9826558538591967,0.988918155865049,0.9966016130416673,0.9922642560518582,0.9944282050009359,0.9863276449022329,0.30612244897957697,0.9662576687115082,0.3094302554027353,0.4687499999632203,0.39477078199365834,0.8839450234103596,0.8979548000061357,0.9826558538591967,0.9383978963072062,0.9137100586662207,0.869345047436012,0.9756247860321775,0.8886463562942378,0.9301065617412578,0.6996070595616419,A_Drvo0000_0000-1
0.972890625,0.972890625,0.8986316078607636,0.9520045072576949,0.8272772001361263,0.7468976932187955,0.7637098943241236,0.862187556194927,0.9823223434627866,0.9912237562687451,0.9909409843826816,0.9910823501058611,0.9877396102722165,0.5276021400778146,0.5503551496702112,0.9273349006197708,0.6907585767263069,0.5695214865034324,0.7971776540028248,0.9135881862569943,0.862187556194927,0.887143963961928,0.9224582027675527,0.9159132855757471,0.9656980771133581,0.9467132279238176,0.9561114194712768,0.7991499937013856,A_Drvo0000_0000-2
0.99077392578125,0.99077392578125,0.9466516975404894,0.9824615029123497,0.9024790939047826,0.8756462407532147,0.924907092778731,0.9298497569597829,0.9931034482758617,0.996435060858406,0.9966445459348657,0.9965397923375429,0.9985077654930935,0.8319189707089835,0.8705242050988006,0.9493908153701671,0.9082486550606464,0.8856105661042599,0.8458446387297718,0.9034993559467535,0.9298497569597829,0.9164851915876361,0.9468733489443287,0.9491751128208887,0.990733590733587,0.9576770918862397,0.9739249249889146,0.9422373632876038,A_Drvo0000_0000-3
0.97586669921875,0.97586669921875,0.9001704371640421,0.9569830664979556,0.8171878803454556,0.7452159351614553,0.7883968183230498,0.8591838640395902,0.9851292336934654,0.9939145268978496,0.9911072787158344,0.9925089177301958,0.9773511561826395,0.5729688686408417,0.5817144619179682,0.974431818181793,0.7285190190688297,0.6230229033818737,0.7757792080042697,0.8887851370061471,0.8591838640395902,0.873733856622587,0.9069218478106709,0.8868997288392545,0.9485764181245488,0.9316956628277355,0.9400602641854954,0.8352457037766045,A_Drvo0000_0000-4
0.9849658203125,0.9849658203125,0.9253461867070752,0.9718568696878627,0.867402017717471,0.8301402481148203,0.8722594450942243,0.8933294878661742,0.9904997438165323,0.9948480875825108,0.995606602468013,0.9952272004492814,0.9969889014066656,0.7561159202107498,0.7917241379310189,0.9438571764152938,0.8611230175243049,0.7990910206391776,0.8142862507980592,0.9019885181795454,0.8933294878661742,0.8976381212110464,0.9184452553421855,0.9200185733356523,0.9708161077935968,0.9461871362483183,0.9583434098653622,0.89924205930131,A_Drvo0000_0000-5
0.9843701171875,0.9843701171875,0.9118308515350803,0.9726670941901343,0.8578748228785573,0.7486324728299384,0.7866894704990836,0.8486141644036345,0.9918677278993376,0.9953318778659848,0.9965033370760257,0.9959172629355101,0.9948162096735161,0.52617025478964,0.5389439611571811,0.9568965517241036,0.6895302186674873,0.5656845753432733,0.7744689221085729,0.8986215081248818,0.8486141644036345,0.8729022102499905,0.9089453527580573,0.9452582415916023,0.99166401527203,0.9528293234691665,0.9718588733695146,0.8854384833959197,A_Drvo0000_0000-6
0.974248046875,0.974248046875,0.8312137797810689,0.9540169972842943,0.7056732441720328,0.45256060685253496,0.8484108093805832,0.9227666567074965,0.9883086171458878,0.9942415012117302,0.9939983995732192,0.9941199354804838,0.9963166356252386,0.6015120036934407,0.9043817787418577,0.6423641069887794,0.7511801376041265,0.6403450510040172,0.7561698168641642,0.8072610366188326,0.9227666567074965,0.8611579695301672,0.9048873771377325,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-0
0.9875537109375,0.9875537109375,0.9353551301449466,0.9762510212449609,0.8694256721759607,0.8624990924872331,0.933016450667033,0.9392581687842003,0.9896345282342867,0.9954881467562798,0.9940933579122901,0.9947902633784739,0.9962583740156309,0.8693434851314403,0.9318601786264172,0.928357751016331,0.9301056675772746,0.8468999556554263,0.8703736654804244,0.9222864684809223,0.9392581687842003,0.930694953096555,0.9629020845680342,0.8477801268498345,0.923254029163398,0.9120545868081188,0.917620137249703,0.9892473117776386,A_Drvo0003_0003-1
0.97943603515625,0.97943603515625,0.8863473775368048,0.9622812314591572,0.7907564233459246,0.5220291119233667,0.8923741823649841,0.8923938430368323,0.9878394777587142,0.9944589391382004,0.9933068149303468,0.9938825430942798,0.9938494955061417,0.7602275537966819,0.8536829241195376,0.8741254763665272,0.8637832672405623,0.762577842762224,0.805859781973418,0.8925947817276002,0.8923938430368323,0.8924943010222403,0.9145447043327284,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-2
0.9830810546875,0.9830810546875,0.85347765083183,0.9692930453805516,0.7347318874525456,0.46678135282641503,0.8653725290595916,0.9379470091027271,0.9911560882636743,0.9959559589505791,0.9951611654838698,0.9955584035385212,0.9971739280482814,0.615729719831527,0.9172122204036972,0.6519631604459462,0.7621692071821108,0.6757939307927722,0.7846143386477181,0.8275726066690541,0.9379470091027271,0.879309687938306,0.9203236563860027,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-3
0.98544189453125,0.98544189453125,0.9023018142609348,0.9727848764375039,0.8199279009090338,0.5444132010661571,0.9251675528329549,0.921005385996406,0.9905567732974518,0.9954038530214347,0.9951081654121402,0.9952559872048095,0.9980915992230782,0.8047839971079063,0.9158039081247794,0.869087123430276,0.8918341456400863,0.8382878293004716,0.8284556060905649,0.8918257290853584,0.921005385996406,0.9061807169780743,0.9372148291983929,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-4
0.97861328125,0.97861328125,0.8965758894375723,0.9602840900382893,0.8104813336172738,0.5294606047180648,0.9025808153496827,0.9228263593084418,0.986678877932986,0.9935216414523012,0.9930680189868507,0.993294778378976,0.9975217491880861,0.7563901930099074,0.8943992104613812,0.8305647840531515,0.8613008612509246,0.7702119244198,0.831991621144287,0.894208272634969,0.9228263593084418,0.9082919501332918,0.9375305216292481,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-5
0.9812451171875,0.9812451171875,0.8935640319832219,0.9655457846569979,0.8071992396816403,0.5196727403290765,0.8789151489364769,0.9070157434986086,0.9892859636627701,0.9948376151916792,0.9943907444475947,0.9946141295759373,0.9942075794397374,0.7237140695915234,0.8262684418855644,0.853605947955384,0.8397147558468805,0.7259045500118294,0.835304151395706,0.9135323182414014,0.9070157434986086,0.9102623679182479,0.910840896797601,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-6
0.96994384765625,0.96994384765625,0.894116035032029,0.9447128686436802,0.8037571033735558,0.7316364829330997,0.7973534350338286,0.9469486922966972,0.9830470343866912,0.9923377964709685,0.9905658912562143,0.9914510521341696,0.9923640818683157,0.6101667735727999,0.8558896303516469,0.6800309781961118,0.7578926401259317,0.5727251261490318,0.8510217449940264,0.8936273518106401,0.9469486922966972,0.9195156645234717,0.923071781636865,0.7337209302324728,0.9417910447759787,0.7685749086478966,0.8464118041086823,0.8962633973155888,A_Drvo0004_0004-0
0.96102294921875,0.96102294921875,0.9364463218784488,0.9285347539368448,0.834046906802633,0.5126233772095613,0.833559687743099,0.9385191435502575,0.9611511400375722,0.9911130956777477,0.9695065880220166,0.9801907873047819,0.9619002826249656,0.687955141275847,0.7334057914758114,0.9173625946785694,0.815134388837106,0.5880196760394497,0.849914990352837,0.9000252870075346,0.9385191435502575,0.9188692396557134,0.912659387189847,0.0,0.0,0.0,0.0,1.0,A_Drvo0004_0004-1
0.989462890625,0.989462890625,0.9205575702629193,0.9801949959099507,0.8486651330039644,0.5579368031761534,0.5872118886276344,0.9013053285508232,0.9925979572492089,0.9966101694915251,0.9959605026929979,0.9962852301321036,0.9993907558324431,0.8148148148148067,0.8260073260073176,0.9836423118865748,0.8979591836238389,0.8089780222023645,0.8589955947136534,0.9481833035089048,0.9013053285508232,0.924150220807296,0.9526576436805387,0.0,0.0,0.0,0.0,0.0,A_Drvo0004_0004-2
