overall_accuracy,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.9696884155273438,0.7443885260610381,0.8130198016350162,0.8278089671614212,0.9726480663927274,0.9839592135603084,0.9883192405907527,0.9861344077679696,0.9720557476519094,0.5787292817679358,0.688578471651574,0.7839101964452393,0.7331583551557769,0.6601650011949731,0.7568023623708052,0.898197596795724,0.8278089671614212,0.8615680153180711,0.9214358546420337,0.8976339340443735,0.9230381342577944,0.970251109785987,0.946055946716612,0.8574585490680414,A000_0000-0
0.9684295654296875,0.6754501765667033,0.6775780323823613,0.8992506901538033,0.9739416054847498,0.9829251787413077,0.9907030767329786,0.9867988016760268,0.9676610755628919,0.33443163097197504,0.544722719141275,0.46417682926825726,0.501234567851512,0.4040283837482068,0.8304117704185665,0.9155958882107267,0.8992506901538033,0.9073496835992435,0.9164348933342783,0.8615071283095684,0.9426661264181476,0.9091441969519299,0.9256017504970578,0.7122708200645987,A000_0000-1
0.9625129699707031,0.7344977778851683,0.8465746613214359,0.8422106668540481,0.9617400662405251,0.9777595427407256,0.9832497083400514,0.9804969401828638,0.9727946733361086,0.5411111111110961,0.7579766536964685,0.654130288784397,0.7022350396041744,0.717365279978738,0.7534733136355041,0.8773194744354541,0.8422106668540481,0.8594066504833153,0.9415109686076791,0.9089089089089046,0.9437268002969517,0.9609918355004489,0.9522810696930514,0.8808477353778905,A000_0000-2
0.9816513061523438,0.6600141122000481,0.784751870645502,0.8704793216819443,0.9849572284003418,0.989766358353677,0.9950911550045585,0.9924216141871085,0.9859886823271309,0.3056918547595532,0.9952076677314703,0.3061425061424911,0.4682450206329048,0.46186093572417347,0.7450936828852792,0.8379976678327433,0.8704793216819443,0.8539297232567499,0.9214812014921707,0.9292567989553119,0.971450617283945,0.9553467195890676,0.9633313713449361,0.9709134747201622,A000_0000-3
0.9674148559570312,0.7206373352816745,0.8094631067790591,0.8095980511571216,0.9707289817326492,0.9833349309159622,0.9869659832779747,0.9851471112277689,0.9698996583157359,0.5671140939597142,0.70416666666664,0.7444933920704547,0.7237687365667129,0.6942570646723856,0.7449899125756524,0.9032450943088499,0.8095980511571216,0.8538615692425762,0.9257245427187558,0.8498079993096569,0.894215926632158,0.9447882189283785,0.9188067081346719,0.808407712946036,A000_0000-4
0.9681053161621094,0.6255059189263208,0.7461884468853599,0.822365038560406,0.975217910711915,0.9838940794671829,0.9910387496515315,0.9874534909528473,0.9729308831566683,0.3326639892904842,0.7983935742971247,0.36317135549870794,0.4992466097008417,0.510529344878495,0.7093912850648592,0.8377635197066856,0.822365038560406,0.8299928649691336,0.9154002114031867,0.8344624824236192,0.9063309885227653,0.9132198647703386,0.9097623858464499,0.8126357843743981,A000_0000-5
0.9782257080078125,0.764851648973287,0.8816467833036826,0.8177048298129906,0.9800685623873772,0.9869437252428684,0.9929423813340454,0.9899339658786389,0.9840448911450267,0.6332801276935103,0.6787852865696886,0.9042735042734528,0.7754703151232218,0.7698725296788816,0.745812626541501,0.894547060122151,0.8177048298129906,0.8544016868241063,0.9327915437071872,0.9154621926848496,0.9716850828729234,0.9405529293797407,0.9558655828688489,0.9422762765249788,A000_0000-6
0.9682655334472656,0.45221055080694117,0.8817319166880645,0.8819334389857328,0.9774929410654053,0.98805449648011,0.989182921957235,0.9886183871678735,0.9850500118941531,0.6353645461043546,0.9004685323540471,0.6833557562944389,0.7770310877507453,0.7302209072372801,0.721267106316469,0.7983544303797435,0.8819334389857328,0.8380652876322744,0.9149748428269135,0.0,0.0,0.0,0.0,1.0,A001_0003-0
0.97747802734375,0.7744482646655468,0.9007497110583499,0.885106382978719,0.9787005419363604,0.9895096186877358,0.9889617997588073,0.989235633330483,0.9843880108493753,0.8213774104683105,0.9081384015594431,0.8958057925729973,0.9019299412652556,0.8458213156201191,0.7826125448187298,0.8711076074103229,0.885106382978719,0.8780512030490031,0.9558390951106059,0.7193548387096,0.880263157894621,0.7973778307507988,0.8367729830644638,0.9005887224443249,A001_0003-1
0.9632530212402344,0.4410482812270353,0.5263142036774102,0.8065707877028597,0.9745043595598917,0.9867266325672642,0.9874487805946925,0.9870875744510806,0.9790941951903849,0.633164031761924,0.762491385251544,0.7887185884868937,0.7753832675803184,0.7047218538838725,0.6899808119191818,0.8267886930255588,0.8065707877028597,0.8165546105738076,0.8742207571483581,0.0,0.0,0.0,0.0,0.0,A001_0003-2
