overall_accuracy,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.9768638610839844,0.7734629205298286,0.8138553557695971,0.8778743366915294,0.9810848488688926,0.9907350696126734,0.990169341318459,0.9904521246321369,0.9840460001710766,0.6026131293817526,0.6540989277066532,0.8844714686622598,0.752038178515418,0.6232215804552823,0.8181329510840323,0.9232075700594408,0.8778743366915294,0.8999704345612433,0.9443431856300646,0.8996426811237007,0.9276457883369271,0.967534618697403,0.9471704231703825,0.8740013012234442,A000_0000-0
0.9718208312988281,0.753433917458147,0.7258384207151393,0.9043512554226346,0.9776295496231855,0.984257059587078,0.9931595205733346,0.988688250294421,0.9721423081041358,0.5591766723841876,0.691166077738467,0.7454268292682359,0.7172717271227359,0.5513899290219445,0.8451559006363771,0.9281185073257577,0.9043512554226346,0.9160807499233733,0.9101141170299606,0.8559691793538765,0.9450622661815152,0.9007913247362208,0.9223958984119475,0.7160112160935128,A000_0000-1
0.9688682556152344,0.6645082599038502,0.7441136839750152,0.8741479867894004,0.9774011299435025,0.9860619615170471,0.9910937010936058,0.9885714285214285,0.9850504841752633,0.2769551133734318,0.4710743801652707,0.40194761584954997,0.4337742344130628,0.37225157656491914,0.7766262954176527,0.8743937583468023,0.8741479867894004,0.8742708552455202,0.9397431111862623,0.9399433709204663,0.9849565353183022,0.9536337062796042,0.969042070981683,0.9203463641738638,A000_0000-2
0.987396240234375,0.7875814371672032,0.8573741794337102,0.8987714137393935,0.9898753860626546,0.994047156870357,0.9957782204572655,0.9949119356379029,0.9910281032419928,0.6007371007370761,0.7828175026680478,0.7208845208844854,0.7505755947313203,0.6591245721957916,0.8121335313892517,0.8938989759917314,0.8987714137393935,0.8963285732275283,0.938516135404401,0.9498736793752818,0.9831223628691925,0.9656198925986402,0.9742925291764184,0.9744818307009379,A000_0000-3
0.9749641418457031,0.7830494288206497,0.8524144567549538,0.877417783191226,0.9775727266962009,0.9886252233267667,0.9886931622952694,0.9886591915938557,0.9698436978435273,0.66508875739643,0.7179814755668886,0.9002803364036484,0.798862828664181,0.7706760411529132,0.8068909897396801,0.909407665505222,0.877417783191226,0.8931263637667147,0.9437525380877987,0.8771685393258388,0.9329349904397661,0.9362018515853556,0.9345655660667865,0.8428147910241492,A000_0000-4
0.9761123657226562,0.7870437973543275,0.8599617746318389,0.8861825192802,0.9810431597104899,0.9886647729818364,0.9922033075242125,0.9904308796627466,0.9761602188814197,0.7380142282709329,0.8278972935461197,0.8717573986115867,0.8492614343689388,0.8245320325822529,0.7750548029902717,0.8607365792758997,0.8861825192802,0.8732742241425319,0.9214070602884414,0.848062360801778,0.9498603073238828,0.8878060153881984,0.9177854370538634,0.8339462310248222,A000_0000-5
0.9823226928710938,0.7699653608388943,0.8706906681048553,0.8675501143548979,0.9857357026323909,0.9902110601731886,0.995435924837474,0.9928166183203605,0.9825093564241317,0.5962004850444383,0.6722880583408991,0.8404558404557926,0.7470245631311321,0.7545620040635224,0.7839168490153126,0.8904923013187814,0.8675501143548979,0.8788715117561969,0.9385197934095321,0.9297787484569323,0.9939600040604966,0.9350618345031709,0.9636117603141704,0.9189902068415112,A000_0000-6
0.9798011779785156,0.5271206025030415,0.9164469511479526,0.9161927845623152,0.9856049877379016,0.9942333992456377,0.9912716471834774,0.9927503141610365,0.9912392038929058,0.7714730559640103,0.8853484216795624,0.8571016721122346,0.8709960937000045,0.8182215379424819,0.8098887515451142,0.8746885012459912,0.9161927845623152,0.8949597049083617,0.931119315501376,0.0,0.0,0.0,0.0,1.0,A001_0003-0
0.9841270446777344,0.8122369966597294,0.9220322806387767,0.935669586983725,0.9861779487683127,0.9949081572871071,0.991180598174319,0.9930408796756767,0.9927586378704636,0.840361114169318,0.9092316855270887,0.9173176300925259,0.9132567599404184,0.865075399368347,0.846084200995922,0.8983417447728869,0.935669586983725,0.91662579690931,0.9624295420092264,0.7502656748139479,0.8737623762375156,0.8414779499403049,0.8573163326760824,0.9385919005387565,A001_0003-1
0.9741897583007812,0.4926860870792778,0.8874686099553731,0.8421075779566309,0.9845358805013645,0.993375767080022,0.9910423559830835,0.9922076895914043,0.9919031775410354,0.7159582771588681,0.7784893140961285,0.8991267153804946,0.8344704957530883,0.7678510631729903,0.7620999840789653,0.8891520386365707,0.8421075779566309,0.8649906258676767,0.8945547666931289,0.0,0.0,0.0,0.0,1.0,A001_0003-2
0.9765739440917969,0.4237641151502501,0.8300382761261073,0.9176157934700018,0.9862435049157038,0.9958354302969297,0.990328069868121,0.9930741144529548,0.9584715283921147,0.5533715533715459,0.8435289221805901,0.6166717371463246,0.7124780315856407,0.6214475692947932,0.7179207920792045,0.7673827918298193,0.9176157934700018,0.8358019710183426,0.8686672590835286,0.0,0.0,0.0,0.0,1.0,A001_0003-3
0.9834022521972656,0.5430322542025484,0.9429243211201671,0.9091275786562124,0.9871099969511159,0.9948997665416145,0.992130474937967,0.9935131909315451,0.9914956360462057,0.818148420279199,0.8941082003412537,0.9059290145428567,0.8999797938477502,0.8888512501394822,0.8109483423284461,0.8824812618861122,0.9091275786562124,0.8956062669799788,0.9399217132210191,0.0,0.0,0.0,0.0,1.0,A001_0003-4
0.9689674377441406,0.4895960079892115,0.8968310323932545,0.8359238217743923,0.9789493318411336,0.9902071326214783,0.9885197160423511,0.9893627047852562,0.9915087141030697,0.7067110833506787,0.7584537464620829,0.911964893426465,0.8281554976732522,0.7585954841441914,0.7620769406169557,0.8961198146091053,0.8359238217743923,0.8649757828464968,0.9318976130355721,0.0,0.0,0.0,0.0,1.0,A001_0003-5
0.9785423278808594,0.5162913649976342,0.8977974326344028,0.89927663734115,0.9855118618631715,0.9946765884373208,0.9907373702376615,0.9927030714273807,0.9781565726397002,0.731190019193851,0.8034377306759379,0.8904862085086385,0.8447253173180477,0.7802334677373556,0.8176840757990514,0.9001213259754965,0.89927663734115,0.8996987833478763,0.913158830165853,0.0,0.0,0.0,0.0,1.0,A001_0003-6
0.9382858276367188,0.40832688570497816,0.7572092780890406,0.9623133570611676,0.9644174553441643,0.9776553873961186,0.9861543238012188,0.9818864647851435,0.9891915279369605,0.3734892349204544,0.9185676759297536,0.38627906976743964,0.5438546228044667,0.3646760197715124,0.8514914221944799,0.8808652604390865,0.9623133570611676,0.9197897564538026,0.9069518144956092,0.0,0.0,0.0,0.0,1.0,B000_0
0.965850830078125,0.5305348911987654,0.5199661484325905,0.9459148091383185,0.9636872382645487,0.9763073449767253,0.9867640931961665,0.9815078689080213,0.991009967816889,0.6772993583186024,0.7970015320639002,0.8184985389975183,0.8076070081558107,0.608283869512644,0.914305315277694,0.9647398237515726,0.9459148091383185,0.9552345782388523,0.9516145757851273,0.0,0.0,0.0,0.0,0.0,B000_1
0.963134765625,0.5010314876726735,0.8921923679025583,0.8672099392158152,0.9748748319447185,0.9879429229987885,0.986613151785888,0.9872775895729634,0.9884917331804768,0.6933102724071858,0.7367730077458269,0.9215863371376884,0.8188815524986761,0.7392195698603692,0.8097841906108345,0.924407841648073,0.8672099392158152,0.8948958608068274,0.9373575338473056,0.0,0.0,0.0,0.0,1.0,B000_10
0.9672508239746094,0.5394340551659739,0.8946934474946904,0.9379851573829211,0.9672182312266253,0.9835512095825417,0.9831208396917334,0.9833359774978827,0.9909286827090726,0.7282861124012937,0.8142916493560364,0.8733429876350577,0.8427841977463435,0.7173585290491653,0.8900160530966277,0.9456619891925968,0.9379851573829211,0.94180792971696,0.9667218134349058,0.0,0.0,0.0,0.0,1.0,B000_11
0.9693756103515625,0.5183741066114415,0.8875300147141977,0.9305861132584072,0.9744181404835965,0.9906411620598348,0.9834715616524503,0.9870433424964087,0.9893600968796353,0.6968852622151388,0.7880049510520897,0.8576852418860887,0.8213699272313374,0.7016842571188054,0.8582370576191853,0.916936838404748,0.9305861132584072,0.9237110561903479,0.9609057870237875,0.0,0.0,0.0,0.0,1.0,B000_12
0.9729080200195312,0.4989126381974933,0.8329792105233631,0.9328982538966207,0.9814848247778375,0.9904052467511433,0.9909066974502294,0.9906559085945496,0.9908024285829626,0.6114579910176294,0.7259721680322444,0.7949302193107264,0.7588879069584535,0.5506981947952189,0.8852799235748506,0.9454852498812585,0.9328982538966207,0.939149579282699,0.9482394367748704,0.0,0.0,0.0,0.0,1.0,B000_13
0.9635581970214844,0.5317650061966906,0.5396084069752511,0.9245167360437918,0.9665814364185956,0.9829444980030294,0.9830690570902795,0.9830067735508611,0.9898505754508938,0.7179546506247052,0.7901706137000187,0.8870783304745484,0.8358249157750752,0.6710149055554728,0.8773403679653667,0.9450346083788693,0.9245167360437918,0.9346630828263567,0.9478103153702807,0.0,0.0,0.0,0.0,0.0,B000_14
0.9628067016601562,0.5166447326960248,0.8612660359780243,0.9266305175617617,0.964855644967194,0.9859545755897255,0.9783022721605945,0.9821135179975857,0.9897601356250266,0.6849367573782993,0.7451266548524889,0.8945063196095495,0.8130118288858016,0.6263966703217376,0.8649974407097752,0.9285965046172617,0.9266305175617617,0.9276124693596914,0.9574014376123356,0.0,0.0,0.0,0.0,1.0,B000_15
0.9834976196289062,0.509573973861357,0.8684047395735947,0.9199702412583665,0.9878781854875299,0.9954710933825703,0.9923381127881886,0.9939021340943528,0.990825578343768,0.668996710526302,0.7132836475230006,0.9150731158604917,0.8016752894309157,0.6416767105943535,0.8597252110577691,0.9292206398053356,0.9199702412583665,0.9245723033697905,0.9635375081264306,0.0,0.0,0.0,0.0,1.0,B000_16
0.9722061157226562,0.5290358509801579,0.8769024210756582,0.9335587989033164,0.9744485452327066,0.9868337400791611,0.987284245082198,0.9870589411267717,0.965684482409328,0.6987463593769697,0.7731539862687296,0.8789423383242931,0.8226612000992796,0.6956057032250224,0.8883611935635043,0.9483181295131982,0.9335587989033164,0.9408805863457524,0.935101560001952,0.0,0.0,0.0,0.0,1.0,B000_17
0.9654350280761719,0.5038640204333024,0.8758708079818502,0.9197881271237239,0.970581389710517,0.9888303758447611,0.9813403017125147,0.98507110107625,0.9721157926449098,0.6698689956331813,0.7616683217477572,0.8475138121546857,0.8023012551802584,0.6886954552490419,0.8417230656667261,0.9084035769982413,0.9197881271237239,0.9140604049675297,0.938916968696509,0.0,0.0,0.0,0.0,1.0,B000_18
0.9676437377929688,0.5497663507195734,0.5666368436998045,0.9331013018305931,0.9695762703142203,0.9873909944658724,0.9817315909043536,0.9845531598634643,0.9876245081936211,0.7777686695630726,0.845557436948571,0.906554557615126,0.8749942361284082,0.7383209946783854,0.8715303825956475,0.9296169106124746,0.9331013018305931,0.9313558472292851,0.9615895364210281,0.0,0.0,0.0,0.0,0.0,B000_19
0.9725074768066406,0.5324942038542289,0.925984430926779,0.9294135544230605,0.9752748325620444,0.9898530978274329,0.985123567582493,0.9874826696877166,0.9915890989449538,0.7216471129514525,0.7636319376825613,0.929206161137427,0.83832175302369,0.8057455126833525,0.875835498611234,0.9382450617165435,0.9294135544230605,0.9338084274583341,0.9722077800969844,0.0,0.0,0.0,0.0,1.0,B000_2
0.9728012084960938,0.5507232391171392,0.9186033329551657,0.9201926688614398,0.9746909443485944,0.9885942923254913,0.9857762951070259,0.9871832826181876,0.9886122442381088,0.7916945107398492,0.8363251311012421,0.9368504292815077,0.8837382778700149,0.7958850020682616,0.8604752066115684,0.9298696079306936,0.9201926688614398,0.9250058302386263,0.9599249967972358,0.0,0.0,0.0,0.0,1.0,B000_20
