overall_accuracy,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.9821014404296875,0.8016897473174683,0.8716299342107923,0.9377451357379031,0.9843449027803013,0.9944328941148389,0.9897993211729178,0.9921106974412658,0.9855831418204648,0.6048122493619903,0.7327738515900736,0.7759588400373818,0.7537482961789935,0.7304624020771953,0.8632260804927229,0.9157029137879209,0.9377451357379031,0.9265929556094131,0.9564339823801399,0.9370309120976915,0.9590521450426343,0.9760816272444115,0.96749195502979,0.9279934181750416,A000_0000-0
0.9759750366210938,0.766563272776127,0.7706239444182245,0.9449191534113291,0.9832965570554184,0.9898344652997696,0.9933275670332382,0.9915779397769207,0.9870026050127492,0.5777310924369343,0.8767268862910864,0.6288109756097081,0.7323568574745929,0.6767824141126083,0.8672570642600302,0.9134346566359962,0.9449191534113291,0.9289101975437365,0.9263367220884932,0.854701661631416,0.9621638856414021,0.884427510746381,0.9216594552822296,0.708752697053572,A000_0000-1
0.9776077270507812,0.8084197463167735,0.8658137936766032,0.9148338135057238,0.9808860265234016,0.9918890247325277,0.988817330766093,0.9903507958965265,0.9905620391920663,0.6529182879377262,0.7416028285208974,0.8451981195432893,0.7900188323419021,0.7683807729533967,0.8410206718346227,0.9124614522007257,0.9148338135057238,0.9136460927953599,0.95184692465237,0.9313202791779716,0.9605098725318623,0.9684003628666417,0.9644389790450345,0.8772136834240428,A000_0000-2
0.9888153076171875,0.8344923727948711,0.9010580277111769,0.9465305416161883,0.9913608769914508,0.9956272819582168,0.9956961182962502,0.9956616988874616,0.9967079336546542,0.7337388862891561,0.9389221556885665,0.7705159705159327,0.8464237516373491,0.8309976207822709,0.8308650413913509,0.8717826121603246,0.9465305416161883,0.9076201932549262,0.9345863334327442,0.9388731907041064,0.9873256519102428,0.9503268736866628,0.9684730235655025,0.9375901289185157,A000_0000-3
0.9786415100097656,0.7999491093995793,0.8698309072235068,0.8917417783191187,0.9825357141230738,0.9939374953932332,0.9884595120833807,0.9911909349972152,0.9816593016636693,0.6795166858457802,0.7069739598922267,0.945935122146538,0.8091812263984307,0.7829052386678887,0.8185965383067185,0.9089238714803551,0.8917417783191187,0.90025084840802,0.9432209165813673,0.9017341040462388,0.9319255348707932,0.9653187508994054,0.9483282674272148,0.883366566421264,A000_0000-4
0.9824752807617188,0.8295464977375312,0.8905404663330421,0.9166452442159324,0.9861162002984991,0.9937675344384247,0.9922527675110832,0.9930095732572342,0.9919446776274881,0.767478152309589,0.8403964456595748,0.8984289367920754,0.8684442874301593,0.8400653040978666,0.8186305458302198,0.8844722807887828,0.9166452442159324,0.9002714131924516,0.9431664338381316,0.9025307950727843,0.9581530267725478,0.9395663324784289,0.9487686584234195,0.8883896610631277,A000_0000-5
0.9862823486328125,0.8024650381210376,0.8863798560212959,0.9315215928965361,0.9892069284698813,0.9945985420961928,0.9945498263425057,0.9945741835728065,0.9952849418390116,0.6321617717861997,0.803058103975486,0.7481481481481055,0.7746312683865951,0.7651942255714044,0.8272895632952936,0.8808599961834432,0.9315215928965361,0.9054827213676289,0.9511692931588379,0.9479437792816198,0.9907018151243832,0.9564532301962425,0.9732763227720311,0.9427760493336453,A000_0000-6
0.9731559753417969,0.4495661784217919,0.8577676338856549,0.9332525403188174,0.9871844190197914,0.9953152713438412,0.9917927428740161,0.9935508848816914,0.9940656176788016,0.5957086894586842,0.8901157376612892,0.6429944262925174,0.7466383975409799,0.6657023075551366,0.7529898458066915,0.7958502265680866,0.9332525403188174,0.8590920792431981,0.907600594101828,0.0,0.0,0.0,0.0,1.0,A001_0003-0
0.9849205017089844,0.8258238984329177,0.9363138638682829,0.9462327909887313,0.9875008549346826,0.9960032594777071,0.9914295155981095,0.993711124634911,0.9954820902082699,0.8393834468893014,0.9224254326745929,0.9031366422304903,0.9126791352426833,0.863923768151595,0.8498651079136653,0.8929887555513518,0.9462327909887313,0.9188400864817211,0.9635975020955229,0.7882231404957863,0.8553811659191866,0.9094159713944089,0.8815713459926949,0.9814203213577305,A001_0003-1
0.9706916809082031,0.45419239506441383,0.8688126074180982,0.8668249989004668,0.986014808874865,0.9944092827004215,0.9915112737471784,0.992958163674339,0.9943235264676655,0.6278795038393338,0.7855163495289046,0.7577971841026487,0.7714078373955824,0.7180921947139769,0.7346976813539077,0.8281788385578586,0.8668249989004668,0.8470613516208078,0.8883456275403179,0.0,0.0,0.0,0.0,1.0,A001_0003-2
0.98028564453125,0.4312898480343234,0.8339622043920433,0.9347000759301384,0.9903237193463316,0.9957034414223317,0.9945738761959574,0.9951383382215016,0.9951677694647755,0.5398498411781614,0.9139574676118085,0.5687557042896172,0.7011720580867805,0.5919445962742242,0.7540197029248087,0.7959480575461998,0.9347000759301384,0.8597619532140012,0.9099420169019053,0.0,0.0,0.0,0.0,1.0,A001_0003-3
0.9806785583496094,0.49941722752556034,0.5795257530447425,0.9301601936152996,0.9890690008727848,0.995441656184039,0.9935690360363808,0.9945044645400072,0.9970157516760771,0.7207735976137716,0.9304434231772335,0.7618224346587943,0.8377320509457902,0.807340758278235,0.7774780849629094,0.8256777493606097,0.9301601936152996,0.8748103186148158,0.9312365008559925,0.0,0.0,0.0,0.0,0.0,A001_0003-4
0.9710578918457031,0.49631643275628345,0.9060324158897609,0.8739772037017156,0.9810034183164787,0.9924308260350763,0.9883986349224853,0.9904106264497438,0.9958624812661079,0.7102659925258247,0.7962050271069427,0.8680816765179933,0.830591259590189,0.7801404941715809,0.7786833057430257,0.8771741079433356,0.8739772037017156,0.8755727376361369,0.9379567534977017,0.0,0.0,0.0,0.0,1.0,A001_0003-5
0.9816055297851562,0.5252935244721751,0.915587595216753,0.9196871945259006,0.9889120252142289,0.9953251523499453,0.9935266848820019,0.9944251054120793,0.9970207920601457,0.7367139959431974,0.8478057889822497,0.8489948574099947,0.8483999065138771,0.812666258015776,0.8391665774733282,0.9055245428296405,0.9196871945259006,0.9125509213854991,0.9340965276344833,0.0,0.0,0.0,0.0,1.0,A001_0003-6
0.9460372924804688,0.46596520798686974,0.8126534320181559,0.9451160205641229,0.9672332542494063,0.9837240358044763,0.9829637409748777,0.9833437413798406,0.9928976742431247,0.5330429186673901,0.7820466264797677,0.6260465116279034,0.695405082452466,0.5231840368212008,0.8648527052932192,0.9105850127176668,0.9451160205641229,0.9275292389493346,0.9147762592332667,0.0,0.0,0.0,0.0,1.0,B000_0
0.9681358337402344,0.5292631540756181,0.5105600956818453,0.9520865692214314,0.9689645615228587,0.9825057803099007,0.9859757074640253,0.9842376855418942,0.9929353960613577,0.6681403951998496,0.7721584984358626,0.8322094852775811,0.8010601470725192,0.5815602212832894,0.9196490670270047,0.9642767845980738,0.9520865692214314,0.9581429051543175,0.9501200657622465,0.0,0.0,0.0,0.0,0.0,B000_1
0.9607467651367188,0.4699386064866784,0.8615413469541974,0.8959989312671144,0.9772709713557255,0.9900207900207896,0.9869935431012617,0.9885048488181901,0.9901222748372149,0.6073991178987519,0.7539014625377829,0.7576155677805997,0.7557539519526152,0.653996645492244,0.8024167015612833,0.8848284960422144,0.8959989312671144,0.8903786797150259,0.9306273953703482,0.0,0.0,0.0,0.0,1.0,B000_10
0.9666099548339844,0.5217889930550604,0.889280284521932,0.947794933037617,0.9695254233629422,0.986421637529649,0.9826395156129494,0.9845269442201465,0.9926545195522266,0.6785680007678215,0.8305921052631481,0.7875682299209003,0.8085082051075536,0.7042617136749629,0.8867989783973597,0.9323394495412831,0.947794933037617,0.9400036660009602,0.963579139890833,0.0,0.0,0.0,0.0,1.0,B000_11
0.970947265625,0.5236338174727295,0.8891337932788641,0.9357396285504729,0.975968894042897,0.9915547899093101,0.9841496010376947,0.9878383176332639,0.9912917377811162,0.7060776816260746,0.7982935153583527,0.8593998775260152,0.8277204363994832,0.7049662872876604,0.8648237707921139,0.9194289720718246,0.9357396285504729,0.9275125985531042,0.9624350925489321,0.0,0.0,0.0,0.0,1.0,B000_12
0.9733085632324219,0.4886122909199266,0.8214817725217037,0.9494220154823464,0.9824111009515384,0.9921961813043231,0.9900611620795102,0.9911275218650965,0.9945488850520691,0.5780660377358422,0.77075471698112,0.6980917117630205,0.7326259153588693,0.5196840418795371,0.8877708350239375,0.9318410248547708,0.9494220154823464,0.9405493701945971,0.944761275685574,0.0,0.0,0.0,0.0,1.0,B000_13
0.9685325622558594,0.5537876414359356,0.9061281795656683,0.9471118207219009,0.9689761476269956,0.9865975044010669,0.9819010258840118,0.9842436626218947,0.9928147443807217,0.7690387016229648,0.8586562587120077,0.8805031446540796,0.8694424840713829,0.7551312151585208,0.892324222684842,0.9391193723938074,0.9471118207219009,0.9430986634748021,0.9632533235384838,0.0,0.0,0.0,0.0,1.0,B000_14
0.9622802734375,0.5040192677818388,0.8535444226134598,0.9169281384226384,0.9672385915890926,0.9860768812213931,0.9806311969824769,0.9833464996826821,0.9909975289842693,0.6500135269185621,0.6993984086939579,0.9020147666124277,0.7878887248783756,0.6018793861757897,0.8620442764269541,0.9350730040385198,0.9169281384226384,0.9259116845863291,0.9587538816645896,0.0,0.0,0.0,0.0,1.0,B000_15
0.9846382141113281,0.5338976836344153,0.8866449641543208,0.9538030963262092,0.9872968315682824,0.9973538841044971,0.9898897816904767,0.9936078152345985,0.9942976506165583,0.7295800646054285,0.8025380710659694,0.8892013498312461,0.8436499465883158,0.6932028655800319,0.8721129862978172,0.9105759799776748,0.9538030963262092,0.9316884105116737,0.9667320268829305,0.0,0.0,0.0,0.0,1.0,B000_16
0.9718780517578125,0.4741469190761656,0.8281328460037649,0.963422041995697,0.9779779322116553,0.9902626462146226,0.9874740324690309,0.988866373315591,0.9804493786271579,0.532697750633092,0.8915482423335604,0.5696081554635143,0.695111283847836,0.543675017649148,0.8897430065954046,0.920849875249108,0.963422041995697,0.941655032925521,0.9407235203621465,0.0,0.0,0.0,0.0,1.0,B000_17
0.9656524658203125,0.4712291842381509,0.5026747354382866,0.9469118528882651,0.9747091454491529,0.9915035879784173,0.9829189729811879,0.9871926178557154,0.9810266770517819,0.5707338160596501,0.8265769290968723,0.6483732351135586,0.7267097839055843,0.5745927374672695,0.8429537366548028,0.8847676677125338,0.9469118528882651,0.9147855638946751,0.9334314688475901,0.0,0.0,0.0,0.0,0.0,B000_18
0.9717941284179688,0.5690950087987434,0.917735208167011,0.9512901174659466,0.9716721331765575,0.9895381997510592,0.9817576439692361,0.9856325671771878,0.9882456667778569,0.819847856154903,0.8959002456073976,0.9061723676667217,0.9010070301608993,0.788557125991584,0.8874371702413273,0.9296822619417492,0.9512901174659466,0.9403620784692709,0.9646484985094489,0.0,0.0,0.0,0.0,1.0,B000_19
0.9743118286132812,0.5420242041494839,0.9246382724317023,0.9372290256332225,0.9765215565030937,0.9904047634380367,0.9858484053568959,0.9881213318830325,0.9941159838873478,0.742888008642411,0.7967301750772297,0.9166172985781855,0.8524793387932084,0.8005506748953237,0.8831846038060408,0.9387105989905705,0.9372290256332225,0.9379692272058573,0.9733641423997829,0.0,0.0,0.0,0.0,1.0,B000_2
0.9752006530761719,0.5532457521521547,0.9290269751508916,0.9448728429704568,0.9775187224879467,0.9909448286520105,0.9863290920190543,0.9886315728112829,0.9932393207077634,0.7862181781003907,0.8922148741153163,0.8687302304563842,0.8803159520992747,0.8166232932813202,0.873519078356073,0.9204278857536409,0.9448728429704568,0.9324901874772634,0.9704576321713548,0.0,0.0,0.0,0.0,1.0,B000_20
0.9636497497558594,0.4282508974342348,0.8025741212581022,0.961201125713816,0.9753025815565696,0.9899351709858324,0.9850705978922544,0.9874968935023951,0.9928574783908156,0.4028524666822492,0.7532240437158305,0.46410774410773786,0.5743333332861441,0.45733639767917433,0.8819002256204551,0.9144528203795153,0.961201125713816,0.9372444017670247,0.9503859660951326,0.0,0.0,0.0,0.0,1.0,B000_3
0.9831809997558594,0.5415511472894559,0.9162748494629701,0.9465067083949087,0.9856402447169454,0.9950240034521814,0.9905225994388731,0.9927681988615297,0.994380112757012,0.7408664404072521,0.8131025416301312,0.8929258902790931,0.8511467889409157,0.7741188267944782,0.8837870014611156,0.9302517657780789,0.9465067083949087,0.9383088435460425,0.9747057215944318,0.0,0.0,0.0,0.0,1.0,B000_4
0.9772605895996094,0.5043613758173103,0.8755407366757734,0.9415113753286819,0.9817427810296008,0.9931474958024292,0.9884382781928135,0.9907872912447292,0.9938808524973132,0.6366047745357984,0.7530888409491909,0.8045254556882295,0.777957860565922,0.6582152538411769,0.8764793529161327,0.9269506100580772,0.9415113753286819,0.9341742572409704,0.9684069561861431,0.0,0.0,0.0,0.0,1.0,B000_5
0.9788703918457031,0.5213424627690517,0.8963576163162159,0.9534903975961307,0.9819342474247139,0.993116127928852,0.9886634506242902,0.9908847870720953,0.9951512411653145,0.6739324638198915,0.8216074929209144,0.7894516534114527,0.8052086668301394,0.7167401875770092,0.8900949244872637,0.9304944646310088,0.9534903975961307,0.9418520868008555,0.9723326613716387,0.0,0.0,0.0,0.0,1.0,B000_6
0.97021484375,0.4962819924562001,0.8580528080858157,0.937407880514885,0.9728735678513484,0.9862351817517834,0.9862654060873514,0.9862502936380058,0.982509844808412,0.6065474386177537,0.7549518958686897,0.7552368371390686,0.7550943395726273,0.6230239165699741,0.8822985387508464,0.9375307105185557,0.937407880514885,0.9374692914433327,0.9511345076874731,0.0,0.0,0.0,0.0,1.0,B000_7
0.9652023315429688,0.4903805435400703,0.8758191616273945,0.9214380549331986,0.9723506294224318,0.9892627303203069,0.9827219912977949,0.9859815134977894,0.9849786858726323,0.636596415205824,0.7720052549862562,0.7839902971497782,0.7779516186766755,0.6780669144486036,0.8345452154143869,0.8984747956954428,0.9214380549331986,0.9098115525923658,0.9493905704335799,0.0,0.0,0.0,0.0,1.0,B000_8
0.9661369323730469,0.5196117833570478,0.8575777171815937,0.9267399267399253,0.9706932161203194,0.9887902294820197,0.9814941740918433,0.9851286929195857,0.9917092168486917,0.6813006649057229,0.7125166698418679,0.9395804547167323,0.8104447694400738,0.6128482076120702,0.8775346851654203,0.9429472477064206,0.9267399267399253,0.934773340862323,0.959884943932711,0.0,0.0,0.0,0.0,1.0,B000_9
