epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
17,2026-04-22 13:28:40,15.2,0.246816,0.236512,5.59e-05,0.537057,0.811934,0.97147,0.871333,0.975234,0.747352,0.804857,0.058961,0.98744,0.853017,0.891477,0.078516,0.98735,0.794531,0.913183,0.097245,0.987543,0.928078,0.871333,0.077526,0.98173,0.737961,0.934199,0.763643,0
18,2026-04-22 13:28:56,15.3,0.241366,0.23129,5.54e-05,0.549447,0.847912,0.972406,0.923975,0.975526,0.757642,0.816212,0.074487,0.987589,0.85903,0.898301,0.091246,0.992981,0.832696,0.875047,0.103988,0.98228,0.894662,0.923975,0.089586,0.981707,0.764739,0.938168,0.84083,1
19,2026-04-22 13:29:11,15.3,0.229912,0.229974,5.49e-05,0.545361,0.831162,0.973551,0.914493,0.976588,0.767506,0.82103,0.047546,0.988135,0.865802,0.901275,0.056499,0.991308,0.842043,0.889307,0.088704,0.985005,0.897615,0.914493,0.053018,0.9826,0.779398,0.941,0.773089,0
20,2026-04-22 13:29:27,15.3,0.222659,0.233892,5.44e-05,0.547801,0.686571,0.971717,0.908684,0.975919,0.759517,0.810453,0.073432,0.987792,0.860771,0.894851,0.093043,0.992486,0.824998,0.882435,0.089301,0.983166,0.906299,0.908684,0.100307,0.981833,0.768575,0.934212,0.356927,0
21,2026-04-22 13:29:42,15.3,0.228891,0.219798,5.38e-05,0.55809,0.838419,0.974331,0.905627,0.976861,0.776704,0.823864,0.0737,0.988276,0.872035,0.90304,0.090321,0.989307,0.863804,0.901029,0.119441,0.987266,0.885352,0.905627,0.079553,0.983683,0.790465,0.944062,0.780728,1
22,2026-04-22 13:29:57,14.9,0.228914,0.222495,5.32e-05,0.546144,0.827351,0.973201,0.929357,0.976378,0.763714,0.821457,0.053263,0.988027,0.863403,0.901561,0.068306,0.993744,0.83811,0.876285,0.094556,0.982401,0.89665,0.929357,0.063671,0.982981,0.774146,0.940698,0.767208,0
23,2026-04-22 13:30:12,15.2,0.217495,0.217554,5.26e-05,0.554122,0.830204,0.974165,0.92458,0.977036,0.778873,0.82591,0.057582,0.988365,0.873599,0.904296,0.070583,0.992483,0.853537,0.885722,0.080066,0.984302,0.899827,0.92458,0.06866,0.98364,0.790282,0.942941,0.757387,0
24,2026-04-22 13:30:27,15.0,0.217084,0.219602,5.20e-05,0.552755,0.829698,0.974309,0.916966,0.977172,0.776592,0.825882,0.05579,0.988435,0.872203,0.904276,0.067462,0.991671,0.848806,0.892563,0.088889,0.98524,0.902014,0.916966,0.059697,0.984476,0.787825,0.943884,0.757386,0
25,2026-04-22 13:30:43,15.3,0.214042,0.217931,5.14e-05,0.554147,0.798685,0.974476,0.922387,0.977746,0.773097,0.826921,0.062423,0.988729,0.869535,0.904908,0.074904,0.99145,0.873208,0.888994,0.084332,0.986046,0.871921,0.922387,0.06939,0.984732,0.787801,0.943734,0.66452,0
26,2026-04-22 13:30:58,15.4,0.214275,0.213143,5.07e-05,0.556447,0.822245,0.974531,0.920772,0.977282,0.783398,0.827581,0.058364,0.98849,0.876869,0.905348,0.07107,0.991977,0.858769,0.891189,0.084269,0.98505,0.900931,0.920772,0.065882,0.984263,0.79694,0.94372,0.726075,0
27,2026-04-22 13:31:13,14.9,0.210207,0.211114,5.00e-05,0.556701,0.83403,0.975017,0.902115,0.977686,0.784799,0.827519,0.057784,0.9887,0.877744,0.905319,0.07064,0.988774,0.868391,0.909192,0.080861,0.98864,0.891993,0.902115,0.067855,0.985281,0.79793,0.946667,0.757493,0
28,2026-04-22 13:31:28,15.2,0.213959,0.209142,4.93e-05,0.559163,0.834972,0.975139,0.906949,0.977924,0.788603,0.829677,0.05921,0.988821,0.880436,0.906665,0.072743,0.990361,0.853082,0.907088,0.076293,0.987304,0.914627,0.906949,0.072382,0.985949,0.800386,0.946048,0.758484,1
29,2026-04-22 13:31:44,15.5,0.212516,0.206809,4.86e-05,0.558879,0.846799,0.974524,0.927387,0.977316,0.779182,0.828075,0.06938,0.988509,0.874108,0.905566,0.087862,0.99341,0.84651,0.885579,0.103143,0.983682,0.908403,0.927387,0.087244,0.984871,0.789317,0.94389,0.80719,0
30,2026-04-22 13:32:00,15.3,0.208834,0.203558,4.78e-05,0.562085,0.858455,0.975781,0.907917,0.978188,0.790719,0.832749,0.062786,0.988956,0.881699,0.908457,0.075503,0.990008,0.856787,0.909621,0.079497,0.987925,0.912215,0.907917,0.07366,0.986257,0.802936,0.948408,0.824022,1
31,2026-04-22 13:32:15,15.4,0.20855,0.210391,4.71e-05,0.560279,0.829535,0.973125,0.933347,0.97526,0.782415,0.821962,0.076459,0.987451,0.876334,0.901949,0.093739,0.99414,0.850303,0.873292,0.085379,0.980884,0.908878,0.933347,0.1117,0.982274,0.797631,0.942135,0.748839,0
32,2026-04-22 13:32:31,15.4,0.21085,0.229973,4.63e-05,0.562259,0.631496,0.972756,0.885072,0.977415,0.785745,0.813674,0.087358,0.988557,0.878213,0.896949,0.111818,0.98785,0.878575,0.91043,0.097953,0.989292,0.882113,0.885072,0.134125,0.985662,0.8041,0.937869,0.152519,1
33,2026-04-22 13:32:47,15.4,0.203535,0.203801,4.55e-05,0.560707,0.837339,0.97501,0.933834,0.977713,0.787742,0.831577,0.0628,0.988711,0.879754,0.90774,0.075767,0.992962,0.882537,0.883803,0.07493,0.984521,0.880763,0.933834,0.077678,0.985561,0.804387,0.94575,0.761879,0
34,2026-04-22 13:33:02,15.3,0.208783,0.194524,4.47e-05,0.574424,0.834891,0.975474,0.903264,0.978191,0.791966,0.830569,0.100737,0.988957,0.882609,0.907209,0.122653,0.989964,0.854065,0.912026,0.138622,0.987975,0.917816,0.903264,0.11485,0.985975,0.805406,0.946785,0.752483,1
35,2026-04-22 13:33:18,15.3,0.206499,0.20579,4.39e-05,0.566363,0.739739,0.974209,0.920196,0.978235,0.769817,0.825666,0.103607,0.988978,0.866789,0.904092,0.125477,0.992256,0.863874,0.889767,0.126859,0.98575,0.877007,0.920196,0.125953,0.9862,0.78419,0.942209,0.492817,0
36,2026-04-22 13:33:33,15.4,0.196831,0.194656,4.31e-05,0.568548,0.856241,0.975626,0.921103,0.978382,0.787641,0.834189,0.083815,0.989054,0.879707,0.909306,0.101055,0.992258,0.855576,0.898671,0.113433,0.985896,0.909611,0.921103,0.093296,0.986851,0.801226,0.94793,0.819567,0
37,2026-04-22 13:33:48,15.4,0.193516,0.204191,4.22e-05,0.55665,0.854192,0.974713,0.936342,0.97781,0.773636,0.829774,0.066541,0.98876,0.869474,0.906505,0.078565,0.993225,0.880198,0.879491,0.079359,0.984363,0.864093,0.936342,0.077941,0.985888,0.789936,0.945769,0.826871,0
38,2026-04-22 13:34:03,15.0,0.202201,0.194523,4.14e-05,0.567863,0.844813,0.974807,0.933442,0.977807,0.779838,0.831296,0.092454,0.988757,0.874005,0.90751,0.1076,0.993946,0.859895,0.884011,0.114492,0.983658,0.894823,0.933442,0.102559,0.985275,0.795615,0.944684,0.794139,0
39,2026-04-22 13:34:18,14.9,0.198164,0.194981,4.05e-05,0.568388,0.856018,0.975804,0.91737,0.978471,0.790567,0.835345,0.079252,0.9891,0.88153,0.910042,0.097274,0.991947,0.849975,0.903604,0.109637,0.986292,0.92037,0.91737,0.091607,0.986898,0.803073,0.948812,0.816168,0
40,2026-04-22 13:34:33,14.8,0.203981,0.195164,3.96e-05,0.566623,0.848083,0.975242,0.935895,0.978251,0.779044,0.833649,0.087175,0.988986,0.87352,0.90894,0.103445,0.993919,0.866862,0.884209,0.113054,0.98413,0.886238,0.935895,0.097043,0.9861,0.794941,0.946505,0.802802,0
41,2026-04-22 13:34:48,14.9,0.209065,0.194509,3.87e-05,0.566105,0.84919,0.975102,0.919254,0.978457,0.77108,0.830137,0.097098,0.989094,0.867756,0.906783,0.119294,0.991412,0.863283,0.895559,0.145397,0.986806,0.879707,0.919254,0.107813,0.986271,0.786217,0.946173,0.815181,0
42,2026-04-22 13:35:03,14.9,0.188962,0.184852,3.78e-05,0.578005,0.825984,0.975946,0.927082,0.978557,0.790394,0.837069,0.106554,0.989143,0.881346,0.911026,0.12786,0.992824,0.863121,0.89632,0.13602,0.985517,0.905366,0.927082,0.122264,0.986906,0.806495,0.948896,0.722562,1
43,2026-04-22 13:35:18,14.8,0.187877,0.191598,3.69e-05,0.568416,0.867286,0.976307,0.919245,0.978931,0.791011,0.837527,0.076708,0.989336,0.881742,0.911308,0.093558,0.991014,0.877563,0.904159,0.117735,0.987686,0.890367,0.919245,0.083306,0.987487,0.807035,0.949776,0.845048,0
44,2026-04-22 13:35:33,14.9,0.185016,0.189416,3.60e-05,0.574149,0.834306,0.975628,0.928856,0.978389,0.791689,0.834999,0.09576,0.989059,0.882215,0.909819,0.118687,0.992821,0.870713,0.892126,0.142563,0.985343,0.898439,0.928856,0.106421,0.986372,0.809144,0.947185,0.74659,0
45,2026-04-22 13:35:48,14.8,0.199821,0.19502,3.51e-05,0.570728,0.837287,0.975724,0.929117,0.97827,0.794828,0.835525,0.081832,0.988995,0.884169,0.910106,0.09927,0.992937,0.871715,0.892581,0.11344,0.985112,0.900841,0.929117,0.091665,0.986153,0.811764,0.947782,0.752314,0
46,2026-04-22 13:36:03,14.8,0.189708,0.198181,3.42e-05,0.560263,0.857597,0.975524,0.938847,0.978678,0.777755,0.834784,0.068249,0.989203,0.872361,0.909561,0.079723,0.993869,0.881655,0.882864,0.084899,0.984615,0.870064,0.938847,0.07563,0.986242,0.798098,0.946268,0.828424,0
47,2026-04-22 13:36:17,14.8,0.198464,0.195729,3.33e-05,0.56577,0.839581,0.975738,0.932501,0.978392,0.795636,0.837509,0.064165,0.989057,0.884638,0.911316,0.076864,0.994266,0.855159,0.891798,0.074669,0.983938,0.920505,0.932501,0.0797,0.986279,0.809014,0.947398,0.76233,0
48,2026-04-22 13:36:32,14.8,0.186534,0.191887,3.24e-05,0.568552,0.831579,0.976567,0.920391,0.979316,0.799186,0.84022,0.066251,0.989531,0.886965,0.912939,0.078537,0.992306,0.861282,0.906262,0.110643,0.9868,0.918353,0.920391,0.078674,0.987493,0.812288,0.949472,0.732978,0
49,2026-04-22 13:36:47,14.8,0.189238,0.18794,3.14e-05,0.568801,0.787299,0.975992,0.920775,0.97925,0.777383,0.835358,0.093662,0.989499,0.872301,0.909967,0.115574,0.990735,0.891862,0.900088,0.135484,0.988288,0.859215,0.920775,0.111825,0.987727,0.798875,0.948025,0.614997,0
50,2026-04-22 13:37:02,14.8,0.19889,0.185192,3.05e-05,0.573586,0.862069,0.976669,0.92737,0.979422,0.795943,0.841067,0.083747,0.989586,0.884861,0.91343,0.100651,0.992379,0.878846,0.900392,0.110525,0.98683,0.895014,0.92737,0.093757,0.98767,0.81421,0.949848,0.822148,0
51,2026-04-22 13:37:17,14.9,0.184104,0.184529,2.96e-05,0.571953,0.848781,0.975882,0.929552,0.978729,0.791807,0.836961,0.087091,0.98923,0.882239,0.910958,0.103654,0.993417,0.862685,0.893839,0.110336,0.985109,0.907342,0.929552,0.099199,0.98725,0.805763,0.948286,0.792295,0
52,2026-04-22 13:37:32,15.1,0.188791,0.183292,2.86e-05,0.574033,0.830681,0.976518,0.918561,0.979326,0.796712,0.839337,0.086052,0.989536,0.885285,0.912403,0.102966,0.991795,0.867123,0.90703,0.100332,0.987313,0.908542,0.918561,0.106093,0.987767,0.813937,0.949775,0.728332,0
53,2026-04-22 13:37:47,14.9,0.197439,0.181623,2.77e-05,0.574542,0.85236,0.976523,0.921144,0.979132,0.796774,0.839448,0.087404,0.989437,0.88543,0.912473,0.103816,0.991349,0.877755,0.904651,0.110533,0.987556,0.89716,0.921144,0.098886,0.988023,0.814866,0.950744,0.791469,0
54,2026-04-22 13:38:01,14.8,0.190483,0.18132,2.68e-05,0.580572,0.7951,0.976107,0.92773,0.97872,0.795989,0.838063,0.107664,0.989225,0.884662,0.9116,0.128696,0.993455,0.858479,0.896736,0.129501,0.985062,0.916515,0.92773,0.130061,0.9863,0.810144,0.947938,0.627218,1
55,2026-04-22 13:38:17,14.8,0.190224,0.178365,2.59e-05,0.583659,0.830312,0.97698,0.925075,0.979526,0.80166,0.842427,0.106889,0.989639,0.888517,0.91422,0.128256,0.992144,0.881732,0.904245,0.133336,0.987172,0.899016,0.925075,0.126442,0.98717,0.818419,0.950202,0.722314,1
56,2026-04-22 13:38:32,14.8,0.184581,0.180604,2.50e-05,0.575753,0.83237,0.976611,0.922563,0.979345,0.797728,0.840486,0.089043,0.989547,0.885966,0.913094,0.10984,0.992316,0.865382,0.904495,0.12964,0.986815,0.91154,0.922563,0.111848,0.987517,0.811288,0.949935,0.735886,0
57,2026-04-22 13:38:47,14.9,0.192927,0.178984,2.41e-05,0.581727,0.849876,0.977056,0.91794,0.979745,0.798382,0.841245,0.105555,0.989754,0.88631,0.913513,0.12714,0.991037,0.877193,0.909741,0.141951,0.988489,0.899542,0.91794,0.117883,0.988205,0.812528,0.950958,0.786143,0
58,2026-04-22 13:39:02,14.8,0.188472,0.177134,2.32e-05,0.582083,0.869838,0.976858,0.925271,0.979497,0.798941,0.8417,0.105607,0.989625,0.886708,0.913776,0.127065,0.992748,0.864323,0.903309,0.142597,0.986545,0.914534,0.925271,0.117063,0.987521,0.80954,0.949999,0.849975,0
59,2026-04-22 13:39:17,14.9,0.182546,0.181351,2.23e-05,0.579672,0.81379,0.97629,0.918577,0.979143,0.796625,0.838365,0.104026,0.989443,0.885422,0.911854,0.125779,0.992407,0.854464,0.906043,0.144511,0.986521,0.923401,0.918577,0.113519,0.987932,0.805044,0.949047,0.687279,0
60,2026-04-22 13:39:32,14.9,0.187041,0.176654,2.14e-05,0.581566,0.859436,0.976773,0.922172,0.979435,0.798628,0.841433,0.104636,0.989592,0.88655,0.913655,0.126542,0.992678,0.860514,0.906028,0.128865,0.986552,0.91851,0.922172,0.127089,0.987822,0.809289,0.950668,0.818352,0
61,2026-04-22 13:39:47,14.9,0.182923,0.17843,2.05e-05,0.58073,0.869535,0.976915,0.918106,0.979809,0.79532,0.841261,0.105609,0.989784,0.88413,0.913509,0.127113,0.992078,0.857066,0.909694,0.140922,0.987523,0.917346,0.918106,0.118092,0.98828,0.808431,0.950402,0.849771,0
62,2026-04-22 13:40:02,14.9,0.188371,0.17689,1.96e-05,0.578738,0.868149,0.976797,0.914556,0.979639,0.796209,0.840225,0.09978,0.989697,0.884852,0.912933,0.121719,0.991501,0.859563,0.912022,0.140163,0.987923,0.916,0.914556,0.112899,0.988215,0.811598,0.950581,0.842269,0
63,2026-04-22 13:40:16,14.9,0.186449,0.179224,1.88e-05,0.576733,0.865627,0.976732,0.931949,0.979557,0.795529,0.842058,0.092614,0.989654,0.884535,0.913992,0.114432,0.993356,0.873987,0.897468,0.141528,0.986008,0.90013,0.931949,0.105049,0.987791,0.810851,0.950245,0.835785,0
64,2026-04-22 13:40:31,14.8,0.182396,0.188762,1.79e-05,0.569471,0.868196,0.976998,0.916401,0.979697,0.795079,0.842026,0.071307,0.989726,0.884197,0.914028,0.087968,0.99057,0.884006,0.912345,0.120842,0.988909,0.888983,0.916401,0.075447,0.988307,0.814498,0.951306,0.838786,0
65,2026-04-22 13:40:46,14.8,0.177282,0.181138,1.71e-05,0.577097,0.877226,0.976692,0.926851,0.979499,0.796676,0.841759,0.092854,0.989624,0.885253,0.913846,0.115699,0.993365,0.857116,0.901933,0.139256,0.985939,0.919732,0.926851,0.107354,0.987574,0.810041,0.94987,0.871766,0
66,2026-04-22 13:41:01,14.8,0.178721,0.186516,1.63e-05,0.57027,0.868067,0.977092,0.925463,0.979959,0.792737,0.8429,0.075171,0.989861,0.882664,0.914493,0.091503,0.99197,0.879482,0.904402,0.115789,0.987783,0.890738,0.925463,0.083604,0.988325,0.811835,0.951329,0.841038,0
67,2026-04-22 13:41:16,14.8,0.173397,0.186199,1.55e-05,0.57265,0.870851,0.977198,0.927173,0.979937,0.797027,0.844078,0.076845,0.989849,0.885419,0.915192,0.093293,0.99203,0.887078,0.904131,0.112486,0.987701,0.887628,0.927173,0.088533,0.988236,0.817483,0.951232,0.843838,0
68,2026-04-22 13:41:30,14.8,0.175765,0.18378,1.47e-05,0.57408,0.876037,0.977326,0.922983,0.980026,0.799682,0.844556,0.078002,0.989895,0.887191,0.915511,0.09542,0.991645,0.882127,0.908797,0.146499,0.988173,0.896275,0.922983,0.088003,0.988486,0.819234,0.951917,0.856959,0
69,2026-04-22 13:41:45,14.8,0.190746,0.176783,1.39e-05,0.579443,0.846766,0.97689,0.919319,0.97976,0.798254,0.842069,0.098007,0.989759,0.886319,0.914055,0.11928,0.992126,0.860329,0.909547,0.139939,0.987425,0.9182,0.919319,0.112278,0.988491,0.811745,0.951172,0.777381,0
70,2026-04-22 13:42:00,14.8,0.180925,0.179453,1.32e-05,0.570758,0.871452,0.976573,0.932238,0.979863,0.780683,0.839978,0.091612,0.989812,0.874183,0.912672,0.109562,0.992587,0.889034,0.894702,0.141117,0.987075,0.86689,0.932238,0.104882,0.988471,0.803496,0.949796,0.861063,0
