epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
20,2026-04-22 14:17:18,16.8,18.220812,0.253317,2.00e-04,0.285827,0.600377,0.295977,0.933458,0.178816,0.710161,0.147319,0.0,0.300369,0.826139,0.252165,0.0,0.98107,0.771795,0.149038,0.0,0.179605,0.900172,0.933458,0.0,0.767903,0.692501,0.560243,0.548387,0
21,2026-04-22 14:17:35,16.9,21.851297,0.019709,2.00e-04,0.519243,0.835675,0.974616,0.909265,0.978949,0.728832,0.828898,0.0,0.989344,0.835965,0.905977,0.0,0.987248,0.884886,0.903701,0.0,0.991457,0.80364,0.909265,0.0,0.967315,0.761825,0.93875,0.806452,1
22,2026-04-22 14:17:52,16.9,19.480092,0.319494,2.00e-04,0.521122,0.817038,0.973532,0.864425,0.977511,0.747871,0.815163,0.000333,0.988601,0.849976,0.897727,0.000661,0.982589,0.848915,0.934984,0.064516,0.99471,0.865401,0.864425,0.000333,0.974548,0.771547,0.934345,0.745221,1
23,2026-04-22 14:18:10,16.8,16.855,0.327272,2.00e-04,0.520893,0.767589,0.975179,0.901547,0.980576,0.737773,0.824854,5e-05,0.990176,0.843663,0.903418,0.0001,0.990781,0.817444,0.90694,0.032258,0.989577,0.888134,0.901547,5e-05,0.986618,0.747446,0.942071,0.61325,0
24,2026-04-22 14:18:26,16.7,17.888478,0.250574,2.00e-04,0.514205,0.672947,0.972928,0.908714,0.978084,0.73037,0.812219,2.5e-05,0.988903,0.837671,0.895733,5e-05,0.991204,0.826728,0.884316,0.002688,0.986617,0.864665,0.908714,2.5e-05,0.966515,0.746262,0.917114,0.355465,0
25,2026-04-22 14:18:43,16.9,20.109744,0.136005,2.00e-04,0.270423,0.447212,0.279817,0.953915,0.163528,0.662763,0.148506,0.0,0.275841,0.782599,0.253676,0.0,0.965863,0.848323,0.150005,0.0,0.164719,0.745198,0.953915,0.0,0.755586,0.685771,0.559092,0.096774,0
26,2026-04-22 14:19:01,17.3,17.697029,0.264401,2.00e-04,0.410718,0.468787,0.964113,0.918994,0.975249,0.461397,0.770626,0.00013,0.987439,0.571501,0.867991,0.00026,0.986262,0.820506,0.829085,0.00084,0.988648,0.485359,0.918994,0.000172,0.900232,0.508342,0.897389,0.000629,0
27,2026-04-22 14:19:17,16.8,21.478729,0.113852,2.00e-04,0.525823,0.820838,0.97427,0.913713,0.978168,0.755559,0.82191,0.0,0.988949,0.857111,0.901807,0.0,0.989501,0.867997,0.891249,0.0,0.988406,0.85559,0.913713,0.0,0.969134,0.790103,0.930477,0.741935,1
28,2026-04-22 14:19:34,16.5,21.09372,0.186226,2.00e-04,0.530579,0.815516,0.975489,0.889178,0.979428,0.762035,0.829701,0.0,0.989588,0.862023,0.906621,0.0,0.986909,0.849668,0.925524,0.0,0.992289,0.882885,0.889178,0.0,0.98288,0.792591,0.944278,0.709677,1
29,2026-04-22 14:19:52,17.2,19.748498,0.16449,2.00e-04,0.263166,0.670452,0.238931,0.932573,0.116781,0.652905,0.136593,0.0,0.206873,0.767824,0.236505,0.0,0.931634,0.899874,0.138252,0.0,0.117964,0.720066,0.932573,0.0,0.787955,0.707241,0.626696,0.677419,0
