overall_accuracy,pixel_accuracy,pixel_accuracy_fg,frequency_weighted_iou,frequency_weighted_iou_fg,mean_iou,mean_boundary_f1,branch_recall,iou_background,precision_background,recall_background,f1_background,boundary_f1_background,iou_trunk,precision_trunk,recall_trunk,f1_trunk,boundary_f1_trunk,iou_branches,precision_branches,recall_branches,f1_branches,boundary_f1_branches,iou_support,precision_support,recall_support,f1_support,boundary_f1_support,stem
0.9849560546875,0.9849560546875,0.947316986496091,0.9731969359699498,0.8868345516068097,0.7881049294905508,0.7969858730524421,0.9351826759626495,0.9902480433368432,0.9978277419980655,0.9923873894943633,0.9951001299585158,0.9856050603182,0.5353479853479756,0.5786972876657973,0.8772509003601178,0.6973637122269277,0.5538199864283594,0.8789071544338947,0.935920510860719,0.9351826759626495,0.9355514478859188,0.9386267661302488,0.9500596486897819,0.9707452397965577,0.9780629314360693,0.9743903467561734,0.898510866598718,A_Drvo0000_0000-0
0.98081787109375,0.98081787109375,0.9298343013324223,0.9649202724142651,0.8709229114512469,0.6608343309871972,0.6428432527367939,0.9670914555314881,0.9927872100764502,0.9968287861315622,0.9959327205509974,0.996380551828756,0.9884622211754565,0.21431052448766189,0.42260273972599843,0.3030451866404566,0.35297482832662314,0.31191529881270774,0.8888185914449711,0.9165393673222568,0.9670914555314881,0.9411370635840958,0.9174488668097056,0.8793738770289585,0.9740925651059203,0.9004334403941474,0.9358157924087133,0.6991655925879682,A_Drvo0000_0000-1
0.98015869140625,0.98015869140625,0.9379354258745973,0.9635813015227912,0.8650077264622517,0.772110095602145,0.7679412879543962,0.9441422406042057,0.9875418725621616,0.9970639544653247,0.9904220256990764,0.9937318917859301,0.9885055345081467,0.5312872975276977,0.7243142724314104,0.6659542637315523,0.693909364163412,0.5472238445005008,0.8546575509705757,0.9001735925076597,0.9441422406042057,0.9216338083297123,0.9369297069784743,0.9303854383081618,0.9577986337227832,0.9701555275325736,0.9639374808746131,0.8196703123842134,A_Drvo0000_0000-2
0.99260986328125,0.99260986328125,0.9612465955633174,0.9861233742766182,0.9151991265435659,0.8742110844396253,0.8988881801194291,0.9418360583296458,0.995560098910055,0.9987693399338101,0.9967828581387047,0.9977751102599475,0.9980314546032225,0.7925290257445534,0.8049218149192309,0.9809434551702286,0.8842579554559523,0.8087646480299938,0.8691064784137782,0.9183992243886626,0.9418360583296458,0.9299700026770278,0.9422443811717157,0.9609977491605441,0.9883495882509166,0.9720086586549191,0.9801110169788831,0.9456555111565774,A_Drvo0000_0000-3
0.97813720703125,0.97813720703125,0.9033752385391932,0.9608704169071192,0.8237189213750208,0.7559782018979094,0.7926500063667241,0.8862638901858223,0.9884843071318478,0.9952300340333983,0.9931896771695802,0.9942088087261867,0.9766530185769471,0.5936645762984307,0.6113594966053881,0.9535123966941902,0.7450307738399747,0.6592522875062855,0.7954018493169797,0.8858227296767542,0.8862638901858223,0.8860432549678905,0.9094776552159308,0.8788681800783179,0.9578038762674851,0.914267336437145,0.9355293674671056,0.8092200763779561,A_Drvo0000_0000-4
0.98349853515625,0.98349853515625,0.9085003143488143,0.9696175937168874,0.840416869916052,0.8084008297876846,0.8426716777474148,0.91487783774875,0.9926770570708225,0.995766718301399,0.9968840540097301,0.9963250728446805,0.9935498234824649,0.7443334613906887,0.8032752902155721,0.9102654451491446,0.853430238910643,0.7666502484612827,0.7962491483486901,0.8599589481429811,0.91487783774875,0.886568713517081,0.9156601212459795,0.8846198796236753,0.9767404348667625,0.9036561707207852,0.9387780412814836,0.8457046635349822,A_Drvo0000_0000-5
0.9880322265625,0.9880322265625,0.9313558455719494,0.9784966751914361,0.8815892071142766,0.7968370274071811,0.8173626586584642,0.9040044829518475,0.9947058221747331,0.9971796719873054,0.9975121542521356,0.9973458853600625,0.9937772245959301,0.6209879353516817,0.6290062255014842,0.9798850574712291,0.7661845245977715,0.6691069970277784,0.8271346874383718,0.9067796610169453,0.9040044829518475,0.9053899453382148,0.9185818953873741,0.9423884594314902,0.9952751349961398,0.9466234599981629,0.970339846087001,0.8643990835602403,A_Drvo0000_0000-6
0.9792333984375,0.9792333984375,0.8614979072762395,0.9624679687702623,0.7522048852991926,0.4862920005571338,0.8579515947031782,0.9301165222587363,0.9915013615532774,0.9959747476572639,0.995490464123766,0.9957325469565989,0.994556485328811,0.6638254347084859,0.8948981155201402,0.7199556267718432,0.7979508196227124,0.6726976261367265,0.7950505669629155,0.8455604747806696,0.9301165222587363,0.8858252592441481,0.9011571579728083,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-0
0.9899658203125,0.9899658203125,0.943271276012543,0.9807666737698572,0.8866117792108987,0.8735583360889413,0.9192671698593364,0.9461708323999074,0.9925627755414986,0.9967195263799021,0.9958158995815897,0.9962675080306522,0.9935056768993195,0.8727388806128902,0.9206764947990652,0.9436987036894918,0.9320454544954551,0.8481992391361304,0.8937694609873306,0.9416504761601397,0.9461708323999074,0.9439052422716881,0.963399738846486,0.8541666666666031,0.9786871270246394,0.8703563305533836,0.9213483145568392,0.9462025315953931,A_Drvo0003_0003-1
0.98237060546875,0.98237060546875,0.8980006777363606,0.9675178297427024,0.8115402692363012,0.5346143022432072,0.888452250964095,0.9007794692855308,0.9907594409852869,0.9957746557958804,0.9949422411229736,0.9953582743730814,0.9939755026709611,0.77346677183987,0.8530339277946888,0.8923838234457603,0.872265310043702,0.7624904974583766,0.8303761348897514,0.9139732754682477,0.9007794692855308,0.9073284108285306,0.9028662554339085,0.0,0.0,0.0,0.0,1.0,A_Drvo0003_0003-2
